"AphiaID","accid","class","order","family","genus","subgenus","species","subspecies","ScientificName","taxonomicStatus","taxonRank","type","authorship","source"
"241117",0,"Malacostraca","Decapoda","Acidopsidae","Acidops",NA,"cessacii",NA,"Acidops cessacii","accepted","Species","accepted","(A. Milne-Edwards, 1878)","WoRMS"
"440878",0,"Malacostraca","Decapoda","Acidopsidae","Acidops",NA,"fimbriatus",NA,"Acidops fimbriatus","accepted","Species","accepted","Stimpson, 1871","WoRMS"
"442625",0,"Malacostraca","Decapoda","Acidopsidae","Caecopilumnus",NA,"crassipes",NA,"Caecopilumnus crassipes","accepted","Species","accepted","(Tesch, 1918)","WoRMS"
"442626",0,"Malacostraca","Decapoda","Acidopsidae","Caecopilumnus",NA,"hirsutus",NA,"Caecopilumnus hirsutus","accepted","Species","accepted","Borradaile, 1902","WoRMS"
"877945",0,"Malacostraca","Decapoda","Acidopsidae","Caecopilumnus",NA,"loculatus",NA,"Caecopilumnus loculatus","accepted","Species","accepted","P.K.L. Ng & Rahayu, 2014","WoRMS"
"877944",0,"Malacostraca","Decapoda","Acidopsidae","Crinitocinus",NA,"alcocki",NA,"Crinitocinus alcocki","accepted","Species","accepted","(Borradaile, 1902)","WoRMS"
"440879",0,"Malacostraca","Decapoda","Acidopsidae","Parapilumnus",NA,"cristimanus",NA,"Parapilumnus cristimanus","accepted","Species","accepted","(A. Milne-Edwards, 1873)","WoRMS"
"440880",0,"Malacostraca","Decapoda","Acidopsidae","Parapilumnus",NA,"oryctos",NA,"Parapilumnus oryctos","accepted","Species","accepted","P.K.L. Ng, 2002","WoRMS"
"877946",0,"Malacostraca","Decapoda","Acidopsidae","Raoulia",NA,"calva",NA,"Raoulia calva","accepted","Species","accepted","P.K.L. Ng & Rahayu, 2014","WoRMS"
"877947",0,"Malacostraca","Decapoda","Acidopsidae","Raoulia",NA,"fortis",NA,"Raoulia fortis","accepted","Species","accepted","P.K.L. Ng & Rahayu, 2014","WoRMS"
"877948",0,"Malacostraca","Decapoda","Acidopsidae","Raoulia",NA,"galea",NA,"Raoulia galea","accepted","Species","accepted","P.K.L. Ng & Rahayu, 2014","WoRMS"
"440905",0,"Malacostraca","Decapoda","Acidopsidae","Raoulia",NA,"limosa",NA,"Raoulia limosa","accepted","Species","accepted","P.K.L. Ng, 1987","WoRMS"
"877951",0,"Malacostraca","Decapoda","Acidopsidae","Raoulia",NA,"piroculata",NA,"Raoulia piroculata","accepted","Species","accepted","(Rathbun, 1911)","WoRMS"
"877950",0,"Malacostraca","Decapoda","Acidopsidae","Thecaplax",NA,"capillosa",NA,"Thecaplax capillosa","accepted","Species","accepted","P.K.L. Ng & Rahayu, 2014","WoRMS"
"241120",0,"Malacostraca","Decapoda","Acidopsidae","Typhlocarcinodes",NA,"integrifrons",NA,"Typhlocarcinodes integrifrons","accepted","Species","accepted","(Miers, 1881)","WoRMS"
"440251",0,"Malacostraca","Decapoda","Aethridae","Actaeomorpha",NA,"alvae",NA,"Actaeomorpha alvae","accepted","Species","accepted","Boone, 1934","WoRMS"
"209508",0,"Malacostraca","Decapoda","Aethridae","Actaeomorpha",NA,"erosa",NA,"Actaeomorpha erosa","accepted","Species","accepted","Miers, 1877","WoRMS"
"440252",0,"Malacostraca","Decapoda","Aethridae","Actaeomorpha",NA,"punctata",NA,"Actaeomorpha punctata","accepted","Species","accepted","Edmondson, 1935","WoRMS"
"440253",0,"Malacostraca","Decapoda","Aethridae","Aethra",NA,"edentata",NA,"Aethra edentata","accepted","Species","accepted","Edmondson, 1951","WoRMS"
"440254",0,"Malacostraca","Decapoda","Aethridae","Aethra",NA,"scruposa",NA,"Aethra scruposa","accepted","Species","accepted","(Linnaeus, 1764)","WoRMS"
"440255",0,"Malacostraca","Decapoda","Aethridae","Aethra",NA,"scutata",NA,"Aethra scutata","accepted","Species","accepted","Smith, 1869","WoRMS"
"440256",0,"Malacostraca","Decapoda","Aethridae","Aethra",NA,"seychellensis",NA,"Aethra seychellensis","accepted","Species","accepted","Takeda, 1975","WoRMS"
"440257",0,"Malacostraca","Decapoda","Aethridae","Drachiella",NA,"aglypha",NA,"Drachiella aglypha","accepted","Species","accepted","(Laurie, 1906)","WoRMS"
"440258",0,"Malacostraca","Decapoda","Aethridae","Drachiella",NA,"angulata",NA,"Drachiella angulata","accepted","Species","accepted","(Ihle, 1918)","WoRMS"
"440259",0,"Malacostraca","Decapoda","Aethridae","Drachiella",NA,"caelata",NA,"Drachiella caelata","accepted","Species","accepted","Takeda & Tachikawa, 1995","WoRMS"
"440260",0,"Malacostraca","Decapoda","Aethridae","Drachiella",NA,"lapillula",NA,"Drachiella lapillula","accepted","Species","accepted","(Alcock, 1896)","WoRMS"
"440261",0,"Malacostraca","Decapoda","Aethridae","Drachiella",NA,"morum",NA,"Drachiella morum","accepted","Species","accepted","(Alcock, 1896)","WoRMS"
"440262",0,"Malacostraca","Decapoda","Aethridae","Drachiella",NA,"sculpta",NA,"Drachiella sculpta","accepted","Species","accepted","(Haswell, 1879)","WoRMS"
"440263",0,"Malacostraca","Decapoda","Aethridae","Hepatella",NA,"amica",NA,"Hepatella amica","accepted","Species","accepted","Smith in Verrill, 1869","WoRMS"
"440264",0,"Malacostraca","Decapoda","Aethridae","Hepatella",NA,"peruviana",NA,"Hepatella peruviana","accepted","Species","accepted","Rathbun, 1933","WoRMS"
"440265",0,"Malacostraca","Decapoda","Aethridae","Hepatus",NA,"chiliensis",NA,"Hepatus chiliensis","accepted","Species","accepted","H. Milne Edwards, 1837","WoRMS"
"158420",0,"Malacostraca","Decapoda","Aethridae","Hepatus",NA,"epheliticus",NA,"Hepatus epheliticus","accepted","Species","accepted","(Linnaeus, 1763)","WoRMS"
"344728",0,"Malacostraca","Decapoda","Aethridae","Hepatus",NA,"gronovii",NA,"Hepatus gronovii","accepted","Species","accepted","Holthuis, 1959","WoRMS"
"440266",0,"Malacostraca","Decapoda","Aethridae","Hepatus",NA,"kossmanni",NA,"Hepatus kossmanni","accepted","Species","accepted","Neumann, 1878","WoRMS"
"440267",0,"Malacostraca","Decapoda","Aethridae","Hepatus",NA,"lineatus",NA,"Hepatus lineatus","accepted","Species","accepted","Rathbun, 1898","WoRMS"
"344730",0,"Malacostraca","Decapoda","Aethridae","Hepatus",NA,"pudibundus",NA,"Hepatus pudibundus","accepted","Species","accepted","(Herbst, 1758 [in Herbst, 1782-1790])","WoRMS"
"440268",0,"Malacostraca","Decapoda","Aethridae","Hepatus",NA,"scaber",NA,"Hepatus scaber","accepted","Species","accepted","Holthuis, 1959","WoRMS"
"440269",0,"Malacostraca","Decapoda","Aethridae","Osachila",NA,"acuta",NA,"Osachila acuta","accepted","Species","accepted","Stimpson, 1871","WoRMS"
"421923",0,"Malacostraca","Decapoda","Aethridae","Osachila",NA,"antillensis",NA,"Osachila antillensis","accepted","Species","accepted","Rathbun, 1916","WoRMS"
"440270",0,"Malacostraca","Decapoda","Aethridae","Osachila",NA,"expansa",NA,"Osachila expansa","accepted","Species","accepted","Takeda, 1977","WoRMS"
"440271",0,"Malacostraca","Decapoda","Aethridae","Osachila",NA,"galapagensis",NA,"Osachila galapagensis","accepted","Species","accepted","Rathbun, 1935","WoRMS"
"440272",0,"Malacostraca","Decapoda","Aethridae","Osachila",NA,"kaiserae",NA,"Osachila kaiserae","accepted","Species","accepted","Zimmerman & Martin, 1999","WoRMS"
"440273",0,"Malacostraca","Decapoda","Aethridae","Osachila",NA,"lata",NA,"Osachila lata","accepted","Species","accepted","Faxon, 1893","WoRMS"
"440274",0,"Malacostraca","Decapoda","Aethridae","Osachila",NA,"levis",NA,"Osachila levis","accepted","Species","accepted","Rathbun, 1898","WoRMS"
"421924",0,"Malacostraca","Decapoda","Aethridae","Osachila",NA,"semilevis",NA,"Osachila semilevis","accepted","Species","accepted","Rathbun, 1916","WoRMS"
"440275",0,"Malacostraca","Decapoda","Aethridae","Osachila",NA,"sona",NA,"Osachila sona","accepted","Species","accepted","Garth, 1940","WoRMS"
"241046",0,"Malacostraca","Decapoda","Aethridae","Osachila",NA,"stimpsonii",NA,"Osachila stimpsonii","accepted","Species","accepted","Studer, 1883","WoRMS"
"421925",0,"Malacostraca","Decapoda","Aethridae","Osachila",NA,"tuberosa",NA,"Osachila tuberosa","accepted","Species","accepted","Stimpson, 1871","WoRMS"
"241088",0,"Malacostraca","Decapoda","Aethridae","Sakaila",NA,"africana",NA,"Sakaila africana","accepted","Species","accepted","R.B. Manning & Holthuis, 1981","WoRMS"
"440276",0,"Malacostraca","Decapoda","Aethridae","Sakaila",NA,"imperialis",NA,"Sakaila imperialis","accepted","Species","accepted","(T. Sakai, 1963)","WoRMS"
"440277",0,"Malacostraca","Decapoda","Aethridae","Sakaila",NA,"japonica",NA,"Sakaila japonica","accepted","Species","accepted","(T. Sakai, 1963)","WoRMS"
"440278",0,"Malacostraca","Decapoda","Aethridae","Sakaila",NA,"wanawana",NA,"Sakaila wanawana","accepted","Species","accepted","Martin, Godwin & Moffitt, 2009","WoRMS"
"1058936",0,"Malacostraca","Decapoda","Aphanodactylidae","Ankerius",NA,"aenigmaticus",NA,"Ankerius aenigmaticus","accepted","Species","accepted","P.K.L. Ng, Rahayu & H.-T. Shih, 2016","WoRMS"
"1058937",0,"Malacostraca","Decapoda","Aphanodactylidae","Ankerius",NA,"grusicurare",NA,"Ankerius grusicurare","accepted","Species","accepted","Naruse & Uyeno, 2017","WoRMS"
"549794",0,"Malacostraca","Decapoda","Aphanodactylidae","Gandoa",NA,"brevipes",NA,"Gandoa brevipes","accepted","Species","accepted","(H. Milne Edwards, 1853)","WoRMS"
"558126",0,"Malacostraca","Decapoda","Aphanodactylidae","Gustavus",NA,"mecognathus",NA,"Gustavus mecognathus","accepted","Species","accepted","Ahyong & P.K.L. Ng, 2009","WoRMS"
"1061895",0,"Malacostraca","Decapoda","Aphanodactylidae","Lichtylus",NA,"kaisha",NA,"Lichtylus kaisha","accepted","Species","accepted","Naruse & Yoshida, 2018","WoRMS"
"882115",0,"Malacostraca","Decapoda","Aphanodactylidae","Selwynia",NA,"edmondsoni",NA,"Selwynia edmondsoni","accepted","Species","accepted","(Rathbun, 1932)","WoRMS"
"442659",0,"Malacostraca","Decapoda","Aphanodactylidae","Selwynia",NA,"laevis",NA,"Selwynia laevis","accepted","Species","accepted","Borradaile, 1903","WoRMS"
"882116",0,"Malacostraca","Decapoda","Aphanodactylidae","Selwynia",NA,"loimiae",NA,"Selwynia loimiae","accepted","Species","accepted","(Konishi & Noda, 1999)","WoRMS"
"1059954",0,"Malacostraca","Decapoda","Aphanodactylidae","Selwynia",NA,"madang",NA,"Selwynia madang","accepted","Species","accepted","P.K.L. Ng & Rahayu, 2016","WoRMS"
"882118",0,"Malacostraca","Decapoda","Aphanodactylidae","Selwynia",NA,"panglao",NA,"Selwynia panglao","accepted","Species","accepted","(P.K.L. Ng & Naruse, 2009)","WoRMS"
"1059955",0,"Malacostraca","Decapoda","Aphanodactylidae","Selwynia",NA,"punctata",NA,"Selwynia punctata","accepted","Species","accepted","P.K.L. Ng & Rahayu, 2016","WoRMS"
"882119",0,"Malacostraca","Decapoda","Aphanodactylidae","Selwynia",NA,"sibogae",NA,"Selwynia sibogae","accepted","Species","accepted","(Tesch, 1918)","WoRMS"
"1061893",0,"Malacostraca","Decapoda","Aphanodactylidae","Takedactylus",NA,"compressus",NA,"Takedactylus compressus","accepted","Species","accepted","Naruse & Yoshida, 2018","WoRMS"
"882121",0,"Malacostraca","Decapoda","Aphanodactylidae","Takedactylus",NA,"masatsunei",NA,"Takedactylus masatsunei","accepted","Species","accepted","Naruse & Maenosono, 2012","WoRMS"
"445012",0,"Malacostraca","Decapoda","Aphanodactylidae","Uruma",NA,"ourana",NA,"Uruma ourana","accepted","Species","accepted","Naruse, Fujita & P.K.L. Ng, 2009","WoRMS"
"107273",0,"Malacostraca","Decapoda","Atelecyclidae","Atelecyclus",NA,"rotundatus",NA,"Atelecyclus rotundatus","accepted","Species","accepted","(Olivi, 1792)","WoRMS"
"107274",0,"Malacostraca","Decapoda","Atelecyclidae","Atelecyclus",NA,"undecimdentatus",NA,"Atelecyclus undecimdentatus","accepted","Species","accepted","(Herbst, 1783 [in Herbst, 1782-1790])","WoRMS"
"440358",0,"Malacostraca","Decapoda","Atelecyclidae","Pseudocorystes",NA,"sicarius",NA,"Pseudocorystes sicarius","accepted","Species","accepted","(Poeppig, 1836)","WoRMS"
"440279",0,"Malacostraca","Decapoda","Belliidae","Acanthocyclus",NA,"albatrossis",NA,"Acanthocyclus albatrossis","accepted","Species","accepted","Rathbun, 1898","WoRMS"
"440280",0,"Malacostraca","Decapoda","Belliidae","Acanthocyclus",NA,"gayi",NA,"Acanthocyclus gayi","accepted","Species","accepted","Lucas, 1844 [in H. Milne Edwards & Lucas, 1842-1844]","WoRMS"
"440281",0,"Malacostraca","Decapoda","Belliidae","Acanthocyclus",NA,"hassleri",NA,"Acanthocyclus hassleri","accepted","Species","accepted","Rathbun, 1898","WoRMS"
"440282",0,"Malacostraca","Decapoda","Belliidae","Bellia",NA,"picta",NA,"Bellia picta","accepted","Species","accepted","H. Milne Edwards, 1848","WoRMS"
"440283",0,"Malacostraca","Decapoda","Belliidae","Corystoides",NA,"abbreviatus",NA,"Corystoides abbreviatus","accepted","Species","accepted","A. Milne-Edwards, 1880","WoRMS"
"440284",0,"Malacostraca","Decapoda","Belliidae","Corystoides",NA,"chilensis",NA,"Corystoides chilensis","accepted","Species","accepted","Lucas, 1844 [in H. Milne Edwards & Lucas, 1842-1844]","WoRMS"
"440285",0,"Malacostraca","Decapoda","Belliidae","Heterozius",NA,"rotundifrons",NA,"Heterozius rotundifrons","accepted","Species","accepted","A. Milne-Edwards, 1867","WoRMS"
"442749",0,"Malacostraca","Decapoda","Brusiniidae","Brusinia",NA,"brucei",NA,"Brusinia brucei","accepted","Species","accepted","Števčić, 1991","WoRMS"
"442750",0,"Malacostraca","Decapoda","Brusiniidae","Brusinia",NA,"elongata",NA,"Brusinia elongata","accepted","Species","accepted","(T. Sakai, 1969)","WoRMS"
"395455",0,"Malacostraca","Decapoda","Brusiniidae","Brusinia",NA,"piriformis",NA,"Brusinia piriformis","accepted","Species","accepted","Crosnier & Moosa, 2002","WoRMS"
"442751",0,"Malacostraca","Decapoda","Brusiniidae","Brusinia",NA,"profunda",NA,"Brusinia profunda","accepted","Species","accepted","Moosa, 1996","WoRMS"
"395453",0,"Malacostraca","Decapoda","Bythograeidae","Allograea",NA,"tomentosa",NA,"Allograea tomentosa","accepted","Species","accepted","Guinot, Hurtado & Vrijenhoek, 2002","WoRMS"
"410818",0,"Malacostraca","Decapoda","Bythograeidae","Austinograea",NA,"alayseae",NA,"Austinograea alayseae","accepted","Species","accepted","Guinot, 1990","WoRMS"
"1116699",0,"Malacostraca","Decapoda","Bythograeidae","Austinograea",NA,"hourdezi",NA,"Austinograea hourdezi","accepted","Species","accepted","Guinot & Segonzac, 2018","WoRMS"
"1116700",0,"Malacostraca","Decapoda","Bythograeidae","Austinograea",NA,"jollivetti",NA,"Austinograea jollivetti","accepted","Species","accepted","Guinot & Segonzac, 2018","WoRMS"
"395454",0,"Malacostraca","Decapoda","Bythograeidae","Austinograea",NA,"rodriguezensis",NA,"Austinograea rodriguezensis","accepted","Species","accepted","Tsuchida & Hashimoto, 2002","WoRMS"
"410819",0,"Malacostraca","Decapoda","Bythograeidae","Austinograea",NA,"williamsi",NA,"Austinograea williamsi","accepted","Species","accepted","Hessler & Martin, 1989","WoRMS"
"395764",0,"Malacostraca","Decapoda","Bythograeidae","Bythograea",NA,"galapagensis",NA,"Bythograea galapagensis","accepted","Species","accepted","Guinot & Hurtado, 2003","WoRMS"
"440286",0,"Malacostraca","Decapoda","Bythograeidae","Bythograea",NA,"intermedia",NA,"Bythograea intermedia","accepted","Species","accepted","de Saint Laurent, 1988","WoRMS"
"440287",0,"Malacostraca","Decapoda","Bythograeidae","Bythograea",NA,"laubieri",NA,"Bythograea laubieri","accepted","Species","accepted","Guinot & Segonzac, 1997","WoRMS"
"440288",0,"Malacostraca","Decapoda","Bythograeidae","Bythograea",NA,"microps",NA,"Bythograea microps","accepted","Species","accepted","de Saint Laurent, 1984","WoRMS"
"440289",0,"Malacostraca","Decapoda","Bythograeidae","Bythograea",NA,"thermydron",NA,"Bythograea thermydron","accepted","Species","accepted","A.B. Williams, 1980","WoRMS"
"395765",0,"Malacostraca","Decapoda","Bythograeidae","Bythograea",NA,"vrijenhoeki",NA,"Bythograea vrijenhoeki","accepted","Species","accepted","Guinot & Hurtado, 2003","WoRMS"
"440290",0,"Malacostraca","Decapoda","Bythograeidae","Cyanagraea",NA,"praedator",NA,"Cyanagraea praedator","accepted","Species","accepted","de Saint Laurent, 1984","WoRMS"
"440291",0,"Malacostraca","Decapoda","Bythograeidae","Gandalfus",NA,"puia",NA,"Gandalfus puia","accepted","Species","accepted","McLay, 2007","WoRMS"
"440292",0,"Malacostraca","Decapoda","Bythograeidae","Gandalfus",NA,"yunohana",NA,"Gandalfus yunohana","accepted","Species","accepted","(Takeda, Hashimoto & Ohta, 2000)","WoRMS"
"107266",0,"Malacostraca","Decapoda","Bythograeidae","Segonzacia",NA,"mesatlantica",NA,"Segonzacia mesatlantica","accepted","Species","accepted","(AB Williams, 1988)","WoRMS"
"158044",0,"Malacostraca","Decapoda","Calappidae","Acanthocarpus",NA,"alexandri",NA,"Acanthocarpus alexandri","accepted","Species","accepted","Stimpson, 1871","WoRMS"
"421917",0,"Malacostraca","Decapoda","Calappidae","Acanthocarpus",NA,"bispinosus",NA,"Acanthocarpus bispinosus","accepted","Species","accepted","A. Milne-Edwards, 1880","WoRMS"
"107267",0,"Malacostraca","Decapoda","Calappidae","Acanthocarpus",NA,"brevispinis",NA,"Acanthocarpus brevispinis","accepted","Species","accepted","Monod, 1946","WoRMS"
"440293",0,"Malacostraca","Decapoda","Calappidae","Acanthocarpus",NA,"delsolari",NA,"Acanthocarpus delsolari","accepted","Species","accepted","Garth, 1973","WoRMS"
"440294",0,"Malacostraca","Decapoda","Calappidae","Acanthocarpus",NA,"meridionalis",NA,"Acanthocarpus meridionalis","accepted","Species","accepted","Mañé-Garzón, 1980","WoRMS"
"389975",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"acutispina",NA,"Calappa acutispina","accepted","Species","accepted","J.C.Y. Lai, W.K. Chan & P.K.L. Ng, 2006","WoRMS"
"390186",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"africana",NA,"Calappa africana","accepted","Species","accepted","J.C.Y. Lai & P.K.L. Ng, 2006","WoRMS"
"209494",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"bicornis",NA,"Calappa bicornis","accepted","Species","accepted","Miers, 1884","WoRMS"
"387535",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"bilineata",NA,"Calappa bilineata","accepted","Species","accepted","P.K.L. Ng, J.C.Y. Lai & Aungtonya, 2002","WoRMS"
"209498",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"calappa",NA,"Calappa calappa","accepted","Species","accepted","(Linnaeus, 1758)","WoRMS"
"440295",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"capellonis",NA,"Calappa capellonis","accepted","Species","accepted","Laurie, 1906","WoRMS"
"440296",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"cinerea",NA,"Calappa cinerea","accepted","Species","accepted","Holthuis, 1958","WoRMS"
"440297",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"clypeata",NA,"Calappa clypeata","accepted","Species","accepted","Borradaile, 1903","WoRMS"
"440298",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"conifera",NA,"Calappa conifera","accepted","Species","accepted","Galil, 1997","WoRMS"
"440299",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"convexa",NA,"Calappa convexa","accepted","Species","accepted","de Saussure, 1853","WoRMS"
"209499",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"dumortieri",NA,"Calappa dumortieri","accepted","Species","accepted","Guinot, 1964","WoRMS"
"452053",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"exanthematosa",NA,"Calappa exanthematosa","accepted","Species","accepted","Alcock & Anderson, 1894","WoRMS"
"158052",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"flammea",NA,"Calappa flammea","accepted","Species","accepted","(Herbst, 1794 [in Herbst, 1791-1796])","WoRMS"
"241042",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"galloides",NA,"Calappa galloides","accepted","Species","accepted","Stimpson, 1859","WoRMS"
"209502",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"gallus",NA,"Calappa gallus","accepted","Species","accepted","(Herbst, 1803 [in Herbst, 1799-1804])","WoRMS"
"107268",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"granulata",NA,"Calappa granulata","accepted","Species","accepted","(Linnaeus, 1758)","WoRMS"
"440300",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"guerini",NA,"Calappa guerini","accepted","Species","accepted","de Brito Capello, 1870","WoRMS"
"209501",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"hepatica",NA,"Calappa hepatica","accepted","Species","accepted","(Linnaeus, 1758)","WoRMS"
"209495",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"japonica",NA,"Calappa japonica","accepted","Species","accepted","Ortmann, 1892","WoRMS"
"877856",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"karenae",NA,"Calappa karenae","accepted","Species","accepted","P.K.L. Ng & J.Y.C. Lai, 2012","WoRMS"
"387536",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"liaoi",NA,"Calappa liaoi","accepted","Species","accepted","P.K.L. Ng, 2002","WoRMS"
"209503",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"lophos",NA,"Calappa lophos","accepted","Species","accepted","(Herbst, 1782 [in Herbst, 1782-1790])","WoRMS"
"440301",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"monilicanthus",NA,"Calappa monilicanthus","accepted","Species","accepted","Galil, 1997","WoRMS"
"440302",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"nitida",NA,"Calappa nitida","accepted","Species","accepted","Holthuis, 1958","WoRMS"
"421918",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"ocellata",NA,"Calappa ocellata","accepted","Species","accepted","Holthuis, 1958","WoRMS"
"387537",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"ocularia",NA,"Calappa ocularia","accepted","Species","accepted","P.K.L. Ng, 2002","WoRMS"
"107269",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"pelii",NA,"Calappa pelii","accepted","Species","accepted","Herklots, 1851","WoRMS"
"209500",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"philargius",NA,"Calappa philargius","accepted","Species","accepted","(Linnaeus, 1758)","WoRMS"
"440303",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"pokipoki",NA,"Calappa pokipoki","accepted","Species","accepted","P.K.L. Ng, 2000","WoRMS"
"440304",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"pustulosa",NA,"Calappa pustulosa","accepted","Species","accepted","Alcock, 1896","WoRMS"
"440305",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"quadrimaculata",NA,"Calappa quadrimaculata","accepted","Species","accepted","Takeda & Shikatani, 1990","WoRMS"
"440306",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"rosea",NA,"Calappa rosea","accepted","Species","accepted","Jarocki, 1825","WoRMS"
"241043",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"rubroguttata",NA,"Calappa rubroguttata","accepted","Species","accepted","Herklots, 1851","WoRMS"
"440307",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"sebastieni",NA,"Calappa sebastieni","accepted","Species","accepted","Galil, 1997","WoRMS"
"440308",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"springeri",NA,"Calappa springeri","accepted","Species","accepted","Rathbun, 1931","WoRMS"
"394994",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"sulcata",NA,"Calappa sulcata","accepted","Species","accepted","Rathbun, 1898","WoRMS"
"440309",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"torulosa",NA,"Calappa torulosa","accepted","Species","accepted","Galil, 1997","WoRMS"
"440310",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"tuberculata",NA,"Calappa tuberculata","accepted","Species","accepted","(J.C. Fabricius, 1787)","WoRMS"
"440312",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"undulata",NA,"Calappa undulata","accepted","Species","accepted","Dai & S.L. Yang, 1991","WoRMS"
"440313",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"woodmasoni",NA,"Calappa woodmasoni","accepted","Species","accepted","Alcock, 1896","WoRMS"
"440314",0,"Malacostraca","Decapoda","Calappidae","Calappa",NA,"yamasitae",NA,"Calappa yamasitae","accepted","Species","accepted","T. Sakai, 1980","WoRMS"
"440315",0,"Malacostraca","Decapoda","Calappidae","Calappula",NA,"saussurei",NA,"Calappula saussurei","accepted","Species","accepted","(Rathbun, 1898)","WoRMS"
"876221",0,"Malacostraca","Decapoda","Calappidae","Calappula",NA,"tortugae",NA,"Calappula tortugae","accepted","Species","accepted","(Rathbun, 1933)","WoRMS"
"440316",0,"Malacostraca","Decapoda","Calappidae","Cryptosoma",NA,"bairdii",NA,"Cryptosoma bairdii","accepted","Species","accepted","(Stimpson, 1860)","WoRMS"
"421920",0,"Malacostraca","Decapoda","Calappidae","Cryptosoma",NA,"balguerii",NA,"Cryptosoma balguerii","accepted","Species","accepted","(Desbonne in Desbonne & Schramm, 1867)","WoRMS"
"107272",0,"Malacostraca","Decapoda","Calappidae","Cryptosoma",NA,"cristatum",NA,"Cryptosoma cristatum","accepted","Species","accepted","Brullé, 1837 [in Brullé, 1837-1839]","WoRMS"
"440317",0,"Malacostraca","Decapoda","Calappidae","Cryptosoma",NA,"garthi",NA,"Cryptosoma garthi","accepted","Species","accepted","Galil & P.F. Clark, 1996","WoRMS"
"440318",0,"Malacostraca","Decapoda","Calappidae","Cycloes",NA,"granulosa",NA,"Cycloes granulosa","accepted","Species","accepted","De Haan, 1837 [in De Haan, 1833-1850]","WoRMS"
"440319",0,"Malacostraca","Decapoda","Calappidae","Cycloes",NA,"marisrubri",NA,"Cycloes marisrubri","accepted","Species","accepted","Galil & P.F. Clark, 1996","WoRMS"
"421921",0,"Malacostraca","Decapoda","Calappidae","Cyclozodion",NA,"angustum",NA,"Cyclozodion angustum","accepted","Species","accepted","(A. Milne-Edwards, 1880)","WoRMS"
"421922",0,"Malacostraca","Decapoda","Calappidae","Cyclozodion",NA,"tuberatum",NA,"Cyclozodion tuberatum","accepted","Species","accepted","A.B. Williams & Child, 1989","WoRMS"
"440320",0,"Malacostraca","Decapoda","Calappidae","Mursia",NA,"africana",NA,"Mursia africana","accepted","Species","accepted","Galil, 1993","WoRMS"
"877858",0,"Malacostraca","Decapoda","Calappidae","Mursia",NA,"arabica",NA,"Mursia arabica","accepted","Species","accepted","AB Kumar, MS.Kumar & Galil, 2013","WoRMS"
"209505",0,"Malacostraca","Decapoda","Calappidae","Mursia",NA,"armata",NA,"Mursia armata","accepted","Species","accepted","De Haan, 1837 [in De Haan, 1833-1850]","WoRMS"
"440321",0,"Malacostraca","Decapoda","Calappidae","Mursia",NA,"aspera",NA,"Mursia aspera","accepted","Species","accepted","Alcock, 1899","WoRMS"
"440322",0,"Malacostraca","Decapoda","Calappidae","Mursia",NA,"aurorae",NA,"Mursia aurorae","accepted","Species","accepted","Galil & P.K.L. Ng, 2009","WoRMS"
