;AphiaID;accid;class;order;family;genus;subgenus;species;subspecies;ScientificName;taxonomicStatus;taxonRank;type;authorship;source;valid_AphiaID
1;452965;NA;Malacostraca;Decapoda;Acidopsidae;Epimelus;NA;Cessacii;NA;Epimelus Cessacii;unaccepted;Species;synonym;A. Milne-Edwards, 1878;WORMS;241117
2;455896;NA;Malacostraca;Decapoda;Acidopsidae;Typhlocarcinodes;NA;crassipes;NA;Typhlocarcinodes crassipes;unaccepted;Species;synonym;Tesch, 1918;WORMS;442625
3;1474861;NA;Malacostraca;Decapoda;Acidopsidae;Typhlocarcinodes;NA;hirsutus;NA;Typhlocarcinodes hirsutus;unaccepted;Species;synonym;(Borradaile, 1902);WORMS;442626
4;442489;NA;Malacostraca;Decapoda;Pilumnidae;Pilumnus;NA;alcocki;NA;Pilumnus alcocki;unaccepted;Species;synonym;Borradaile, 1902;WORMS;877944
5;454596;NA;Malacostraca;Decapoda;Pilumnidae;Pilumnus;NA;cristimanus;NA;Pilumnus cristimanus;unaccepted;Species;synonym;A. Milne-Edwards, 1873;WORMS;440879
6;442627;NA;Malacostraca;Decapoda;Acidopsidae;Caecopilumnus;NA;piroculatus;NA;Caecopilumnus piroculatus;superseded combination;Species;synonym;(Rathbun, 1911);WORMS;877951
7;217301;NA;Malacostraca;Decapoda;Acidopsidae;Typhlocarcinodes;NA;piroculatus;NA;Typhlocarcinodes piroculatus;superseded combination;Species;synonym;(Rathbun, 1911);WORMS;877951
8;455898;NA;Malacostraca;Decapoda;Pilumnidae;Typhlocarcinops;NA;piroculata;NA;Typhlocarcinops piroculata;unaccepted;Species;synonym;Rathbun, 1911;WORMS;877951
9;440906;NA;Malacostraca;Decapoda;Acidopsidae;Typhlocarcinodes;NA;integifrons;NA;Typhlocarcinodes integifrons;misspelling;Species;synonym;(Miers, 1881);WORMS;241120
10;455899;NA;Malacostraca;Decapoda;Pilumnidae;Typhlocarcinus;NA;integrifrons;NA;Typhlocarcinus integrifrons;unaccepted;Species;synonym;Miers, 1881;WORMS;241120
11;452051;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;depressa;NA;Calappa depressa;unaccepted;Species;synonym;Latreille in Milbert, 1812;WORMS;440254
12;452336;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;polynome;NA;Cancer polynome;unaccepted;Species;synonym;Herbst, 1801 [in Herbst, 1799-1804];WORMS;440254
13;452373;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;scruposa;NA;Cancer scruposa;unaccepted;Species;synonym;Linnaeus, 1764;WORMS;440254
14;210134;NA;Malacostraca;Decapoda;Parthenopidae;Oethra;NA;scruposa;NA;Oethra scruposa;misspelling;Species;synonym;(Linnaeus, 1764);WORMS;440254
15;453771;NA;Malacostraca;Decapoda;Leucosiidae;Lithadia;NA;sculpta;var. aglypha;Lithadia sculpta var. aglypha;unaccepted;Variety;synonym;Laurie, 1906;WORMS;440257
16;451918;NA;Malacostraca;Decapoda;Aethridae;Actaeomorpha;NA;angulata;NA;Actaeomorpha angulata;unaccepted;Species;synonym;Ihle, 1918;WORMS;440258
17;451919;NA;Malacostraca;Decapoda;Aethridae;Actaeomorpha;NA;lapillulus;NA;Actaeomorpha lapillulus;unaccepted;Species;synonym;Alcock, 1896;WORMS;440260
18;451920;NA;Malacostraca;Decapoda;Aethridae;Actaeomorpha;NA;morum;NA;Actaeomorpha morum;unaccepted;Species;synonym;Alcock, 1896;WORMS;440261
19;453778;NA;Malacostraca;Decapoda;Leucosiidae;Lithadia;NA;sculpta;NA;Lithadia sculpta;unaccepted;Species;synonym;Haswell, 1879;WORMS;440262
20;452181;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;decorus;NA;Cancer decorus;unaccepted;Species;synonym;Herbst, 1803;WORMS;158420
21;452194;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;epheliticus;NA;Cancer epheliticus;unaccepted;Species;synonym;Linnaeus, 1763;WORMS;158420
22;452422;NA;Malacostraca;Decapoda;Aethridae;Hepatus;NA;vanbenedenii;NA;Hepatus vanbenedenii;unaccepted;Species;synonym;Herklots, 1852;WORMS;158420
23;452047;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;angustata;NA;Calappa angustata;unaccepted;Species;synonym;Fabricius, 1798;WORMS;344730
24;452344;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;princeps;NA;Cancer princeps;unaccepted;Species;synonym;Herbst, 1794 [in Herbst, 1791-1796];WORMS;344730
25;452347;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;pudibundus;NA;Cancer pudibundus;unaccepted;Species;synonym;Herbst, 1785 [in Herbst, 1782-1790];WORMS;344730
26;453338;NA;Malacostraca;Decapoda;Aethridae;Hepatus;NA;calappoides;NA;Hepatus calappoides;unaccepted;Species;synonym;Lamarck, 1818;WORMS;344730
27;453339;NA;Malacostraca;Decapoda;Aethridae;Hepatus;NA;fasciatus;NA;Hepatus fasciatus;unaccepted;Species;synonym;Latreille, 1803;WORMS;344730
28;453341;NA;Malacostraca;Decapoda;Aethridae;Hepatus;NA;tuberculatus;NA;Hepatus tuberculatus;unaccepted;Species;synonym;de Saussure, 1858;WORMS;344730
29;454218;NA;Malacostraca;Decapoda;Aethridae;Osachila;NA;imperialis;NA;Osachila imperialis;unaccepted;Species;synonym;T. Sakai, 1963;WORMS;440276
30;454219;NA;Malacostraca;Decapoda;Aethridae;Osachila;NA;japonica;NA;Osachila japonica;unaccepted;Species;synonym;T. Sakai, 1963;WORMS;440277
31;445007;NA;Malacostraca;Decapoda;Aphanodactylidae;Aphanodactylus;NA;brevipes;NA;Aphanodactylus brevipes;unaccepted;Species;synonym;(H. Milne Edwards, 1853);WORMS;549794
32;445011;NA;Malacostraca;Decapoda;Aphanodactylidae;Gandoa;NA;zanzibarensis;NA;Gandoa zanzibarensis;unaccepted;Species;synonym;(Lenz, 1905);WORMS;549794
33;454665;NA;Malacostraca;Decapoda;Pinnotheridae;Pinnixa;NA;brevipes;NA;Pinnixa brevipes;unaccepted;Species;synonym;H. Milne Edwards, 1853;WORMS;549794
34;882114;NA;Malacostraca;Decapoda;Aphanodactylidae;Selwynia;NA;brevipes;NA;Selwynia brevipes;unaccepted;Species;synonym;(H. Milne Edwards, 1853);WORMS;549794
35;455929;NA;Malacostraca;Decapoda;Aphanodactylidae;Voeltzkowia;NA;zanzibarensis;NA;Voeltzkowia zanzibarensis;unaccepted;Species;synonym;Lenz, 1905;WORMS;549794
36;445008;NA;Malacostraca;Decapoda;Aphanodactylidae;Aphanodactylus;NA;edmondsoni;NA;Aphanodactylus edmondsoni;unaccepted;Species;synonym;Rathbun, 1932;WORMS;882115
37;445009;NA;Malacostraca;Decapoda;Aphanodactylidae;Aphanodactylus;NA;loimiae;NA;Aphanodactylus loimiae;unaccepted;Species;synonym;Konishi & Noda, 1999;WORMS;882116
38;558124;NA;Malacostraca;Decapoda;Aphanodactylidae;Aphanodactylus;NA;panglao;NA;Aphanodactylus panglao;unaccepted;Species;synonym;P.K.L. Ng & Naruse, 2009;WORMS;882118
39;445010;NA;Malacostraca;Decapoda;Aphanodactylidae;Aphanodactylus;NA;sibogae;NA;Aphanodactylus sibogae;unaccepted;Species;synonym;Tesch, 1918;WORMS;882119
40;148506;NA;Malacostraca;Decapoda;Atelecyclidae;Atelecyclus;NA;heterodon;NA;Atelecyclus heterodon;unaccepted;Species;synonym;Leach, 1815;WORMS;107273
41;148503;NA;Malacostraca;Decapoda;Atelecyclidae;Atelecyclus;NA;septemdatus;NA;Atelecyclus septemdatus;unaccepted;Species;synonym;Bouvier, 1940;WORMS;107273
42;148452;NA;Malacostraca;Decapoda;Cancridae;Cancer;;septemdatus;NA;Cancer septemdatus;unaccepted;Species;synonym;Montagu, 1813;WORMS;107273
43;452099;NA;Malacostraca;Decapoda;Cancridae;Cancer;;septemdentatus;NA;Cancer septemdentatus;unaccepted;Species;synonym;Montagu, 1813;WORMS;107273
44;148508;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;rotundatus;NA;Cancer rotundatus;unaccepted;Species;synonym;Olivi, 1792;WORMS;107273
45;452005;NA;Malacostraca;Decapoda;Atelecyclidae;Atelecyclus;NA;cruentatus;NA;Atelecyclus cruentatus;unaccepted;Species;synonym;Desmarest, 1825;WORMS;107274
46;452006;NA;Malacostraca;Decapoda;Atelecyclidae;Atelecyclus;NA;homoiodon;NA;Atelecyclus homoiodon;unaccepted;Species;synonym;Risso, 1827;WORMS;107274
47;877866;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;amoenus;NA;Cancer amoenus;unaccepted;Species;synonym;Herbst, 1799;WORMS;107274
48;452418;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;undecimdentatus;NA;Cancer undecimdentatus;unaccepted;Species;synonym;Herbst, 1783 [in Herbst, 1782-1790];WORMS;107274
49;452628;NA;Malacostraca;Decapoda;Corystidae;Corystes;NA;sicarius;NA;Corystes sicarius;unaccepted;Species;synonym;Poeppig, 1836;WORMS;440358
50;455216;NA;Malacostraca;Decapoda;Atelecyclidae;Pseudocorystes;NA;armatus;NA;Pseudocorystes armatus;unaccepted;Species;synonym;H. Milne Edwards, 1837;WORMS;440358
51;451801;NA;Malacostraca;Decapoda;Belliidae;Acanthocyclus;NA;villosus;NA;Acanthocyclus villosus;unaccepted;Species;synonym;Strahl, 1862;WORMS;440280
52;454794;NA;Malacostraca;Decapoda;Belliidae;Plagusetes;NA;elatus;NA;Plagusetes elatus;unaccepted;Species;synonym;Heller, 1862;WORMS;440280
53;452030;NA;Malacostraca;Decapoda;Geryonidae;Benthochascon;NA;elongatum;NA;Benthochascon elongatum;unaccepted;Species;synonym;T. Sakai, 1969;WORMS;442750
54;452025;NA;Malacostraca;Decapoda;Bythograeidae;Austinograea;NA;yunohana;NA;Austinograea yunohana;unaccepted;Species;synonym;Takeda, Hashimoto & Ohta, 2000;WORMS;440292
55;452044;NA;Malacostraca;Decapoda;Bythograeidae;Bythograea;NA;mesatlantica;NA;Bythograea mesatlantica;unaccepted;Species;synonym;AB Williams, 1988;WORMS;107266
56;451800;NA;Malacostraca;Decapoda;Calappidae;Acanthocarpus;NA;africanus;NA;Acanthocarpus africanus;unaccepted;Species;synonym;Capart, 1951;WORMS;107267
57;1424625;NA;Malacostraca;Decapoda;Calappidae;Acanthocarpus;NA;bispinosus;var. brevispinis;Acanthocarpus bispinosus var. brevispinis;unaccepted;Variety;synonym;Monod, 1946;WORMS;107267
58;1366044;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;gallus;var. bicornis;Calappa gallus var. bicornis;unaccepted;Variety;synonym;Miers, 1884;WORMS;209494
59;209497;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;fornicata;NA;Calappa fornicata;unaccepted;Species;synonym;JC Fabricius, 1798;WORMS;209498
60;452142;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;calappa;NA;Cancer calappa;unaccepted;Species;synonym;Linnaeus, 1758;WORMS;209498
61;877771;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;cerratonis;NA;Cancer cerratonis;unaccepted;Species;synonym;Curtiss, 1944;WORMS;209498
62;1433785;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;gallus;var. capellonis;Calappa gallus var. capellonis;unaccepted;Variety;synonym;Laurie, 1906;WORMS;440295
63;1579715;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;pustulosa;var. clypeata;Calappa pustulosa var. clypeata;superseded combination;Variety;synonym;Borradaile, 1903;WORMS;440297
64;209504;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;terrae-reginae;NA;Calappa terrae-reginae;junior subjective synonym;Species;synonym;Ward, 1936;WORMS;440297
65;452059;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;terrareginae;NA;Calappa terrareginae;junior subjective synonym;Species;synonym;Ward, 1936;WORMS;440297
66;452063;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;xantusiana;NA;Calappa xantusiana;unaccepted;Species;synonym;Stimpson, 1860;WORMS;440299
67;877772;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;Moniziana;NA;Calappa Moniziana;unaccepted;Species;synonym;de Brito Capello, 1870;WORMS;158052
68;452202;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;flammeus;NA;Cancer flammeus;unaccepted;Species;synonym;Herbst, 1794 [in Herbst, 1791-1796];WORMS;158052
69;452058;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;squamosa;NA;Calappa squamosa;unaccepted;Species;synonym;Desbonne in Desbonne & Schramm, 1867;WORMS;241042
70;452213;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;gallus;NA;Cancer gallus;unaccepted;Species;synonym;Herbst, 1803 [in Herbst, 1799-1804];WORMS;209502
71;440311;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;tuerkayana;NA;Calappa tuerkayana;unaccepted;Species;synonym;Pastore, 1995;WORMS;107268
72;107271;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;turkayana;NA;Calappa turkayana;misspelling;Species;synonym;Pastore, 1995;WORMS;107268
73;452221;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;granulata;NA;Cancer granulata;unaccepted;Species;synonym;Linnaeus, 1758;WORMS;107268
74;1446229;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;Guérini;NA;Calappa Guérini;unaccepted;Species;synonym;de Brito Capello, 1870;WORMS;440300
75;877773;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;spinocissima;NA;Calappa spinocissima;unaccepted;Species;synonym;Adams in Belcher, 1848;WORMS;209501
76;452057;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;spinosissima;NA;Calappa spinosissima;unaccepted;Species;synonym;H. Milne Edwards, 1837;WORMS;209501
77;452060;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;tuberculosa;NA;Calappa tuberculosa;unaccepted;Species;synonym;Guérin, 1832;WORMS;209501
78;452064;NA;Malacostraca;Decapoda;Calappidae;Calappe;NA;sandwichien;NA;Calappe sandwichien;unaccepted;Species;synonym;Eydoux & Souleyet, 1842;WORMS;209501
79;877774;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;afata;NA;Cancer afata;unaccepted;Species;synonym;Curtiss, 1938;WORMS;209501
80;452227;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;hepatica;NA;Cancer hepatica;unaccepted;Species;synonym;Linnaeus, 1758;WORMS;209501
81;452411;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;tuberculatus;NA;Cancer tuberculatus;unaccepted;Species;synonym;Herbst, 1785 [in Herbst, 1782-1790];WORMS;209501
82;452264;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;lophos;NA;Cancer lophos;unaccepted;Species;synonym;Herbst, 1782 [in Herbst, 1782-1790];WORMS;209503
83;452055;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;piscatorum;NA;Calappa piscatorum;unaccepted;Species;synonym;Calman, 1914;WORMS;107269
84;452050;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;cristata;NA;Calappa cristata;unaccepted;Species;synonym;Fabricius, 1798;WORMS;209500
85;452246;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;inconspectus;NA;Cancer inconspectus;unaccepted;Species;synonym;Herbst, 1794 [in Herbst, 1791-1796];WORMS;209500
86;452325;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;philargius;NA;Cancer philargius;superseded combination;Species;synonym;Linnaeus, 1758;WORMS;209500
87;107270;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;rissoana;NA;Calappa rissoana;unaccepted;Species;synonym;Pastore, 1995;WORMS;440306
88;452061;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;webbiana;NA;Calappa webbiana;unaccepted;Species;synonym;Risso in Holthuis, 1977;WORMS;440306
89;452062;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;webbii;NA;Calappa webbii;unaccepted;Species;synonym;Risso, 1844;WORMS;440306
90;452049;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;Bocagei;NA;Calappa Bocagei;unaccepted;Species;synonym;de Brito Capello, 1870;WORMS;241043
91;452054;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;matsuzawa;NA;Calappa matsuzawa;junior subjective synonym;Species;synonym;Galil, 1997;WORMS;440310
92;1367585;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;tuberculatus;NA;Cancer tuberculatus;superseded combination;Species;synonym;JC Fabricius, 1787;WORMS;440310
93;452045;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;alata;NA;Calappa alata;unaccepted;Species;synonym;Rathbun, 1911;WORMS;440313
94;452052;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;depressa;NA;Calappa depressa;unaccepted;Species;synonym;Miers, 1886;WORMS;440313
95;209496;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;elata;NA;Calappa elata;unaccepted;Species;synonym;Rathbun, 1911;WORMS;440313
96;1454280;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;wood-masoni;NA;Calappa wood-masoni;unaccepted;Species;synonym;Alcock, 1896;WORMS;440313
97;452056;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;saussurei;NA;Calappa saussurei;superseded combination;Species;synonym;Rathbun, 1898;WORMS;440315
98;1394381;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;saussurei;tortugae;Calappa saussurei tortugae;superseded combination;Subspecies;synonym;Rathbun, 1933;WORMS;876221
99;421919;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;tortugae;NA;Calappa tortugae;superseded combination;Species;synonym;Rathbun, 1933;WORMS;876221
100;452690;NA;Malacostraca;Decapoda;Calappidae;Cyclois;NA;bairdii;NA;Cyclois bairdii;superseded combination;Species;synonym;Stimpson, 1860;WORMS;440316
101;459173;NA;Malacostraca;Decapoda;Calappidae;Cyclois;NA;bairdii;var. atlantica;Cyclois bairdii var. atlantica;junior subjective synonym;Variety;synonym;Verrill, 1908;WORMS;440316
102;454052;NA;Malacostraca;Decapoda;Calappidae;Mursia;NA;balguerii;NA;Mursia balguerii;superseded combination;Species;synonym;Desbonne in Desbonne & Schramm, 1867;WORMS;421920
103;1461455;NA;Malacostraca;Decapoda;Calappidae;Cryptosoma;NA;cristata;NA;Cryptosoma cristata;incorrect grammatical agreement of specific epithet;Species;synonym;Brullé, 1837;WORMS;107272
104;452676;NA;Malacostraca;Decapoda;Calappidae;Cryptosoma;NA;dentatum;NA;Cryptosoma dentatum;junior subjective synonym;Species;synonym;Brullé, 1839;WORMS;107272
105;834350;NA;Malacostraca;Decapoda;Calappidae;Cycloes;NA;cristata;NA;Cycloes cristata;superseded combination;Species;synonym;(Brullé, 1837);WORMS;107272
106;452716;NA;Malacostraca;Decapoda;Calappidae;Cycloes;NA;deweti;NA;Cycloes deweti;junior subjective synonym;Species;synonym;Chace, 1968;WORMS;107272
107;452048;NA;Malacostraca;Decapoda;Calappidae;Calappa;NA;angusta;NA;Calappa angusta;superseded combination;Species;synonym;A. Milne-Edwards, 1880;WORMS;421921
108;456244;NA;Malacostraca;Decapoda;Calappidae;Mursia;NA;armata;typica;Mursia armata typica;unaccepted;Subspecies;synonym;Doflein, 1904;WORMS;209505
109;455734;NA;Malacostraca;Decapoda;Calappidae;Thealia;NA;acanthophora;NA;Thealia acanthophora;unaccepted;Species;synonym;H. Lucas, 1839;WORMS;209505
110;390024;NA;Malacostraca;Decapoda;Calappidae;Mursia;NA;xianshengi;NA;Mursia xianshengi;junior subjective synonym;Species;synonym;JCY Lai & Galil, 2006;WORMS;440324
111;452677;NA;Malacostraca;Decapoda;Calappidae;Cryptosoma;NA;orientis;NA;Cryptosoma orientis;unaccepted;Species;synonym;Adams & White, 1849;WORMS;241044
112;246349;NA;Malacostraca;Decapoda;Calappidae;Mursia;NA;cristimanus;NA;Mursia cristimanus;junior subjective synonym;Species;synonym;De Haan, 1837 [in De Haan, 1833-1850];WORMS;241044
113;877861;NA;Malacostraca;Decapoda;Calappidae;Mursia;;curtispina;NA;Mursia curtispina;unaccepted;Species;synonym;Miers in Tizard, Moseley, Buchanan & Murray, 1885;WORMS;440326
114;440332;NA;Malacostraca;Decapoda;Calappidae;Mursia;NA;minuta;NA;Mursia minuta;junior homonym;Species;synonym;Spiridonov & Apel, 2007;WORMS;1056932
115;1441189;NA;Malacostraca;Decapoda;Calappidae;Mursia;NA;armata;trispinosa;Mursia armata trispinosa;unaccepted;Subspecies;synonym;Parisi, 1914;WORMS;440337
116;877864;NA;Malacostraca;Decapoda;Calappidae;Paracycloïs;NA;milneedwardsi;NA;Paracycloïs milneedwardsi;unaccepted;Species;synonym;Miers, 1885;WORMS;440340
117;454816;NA;Malacostraca;Decapoda;Calappidae;Platymera;NA;californiensis;NA;Platymera californiensis;unaccepted;Species;synonym;Rathbun, 1894;WORMS;440341
118;453632;NA;Malacostraca;Decapoda;Camptandriidae;Leipocten;NA;sordidulum;NA;Leipocten sordidulum;unaccepted;Species;synonym;Kemp, 1915;WORMS;444838
119;452027;NA;Malacostraca;Decapoda;Camptandriidae;Baruna;NA;mangromurphia;NA;Baruna mangromurphia;unaccepted;Species;synonym;Harminto & P.K.L. Ng, 1991;WORMS;444840
120;453633;NA;Malacostraca;Decapoda;Camptandriidae;Leipocten;NA;trigranulum;NA;Leipocten trigranulum;unaccepted;Species;synonym;Dai & Y.Z. Song, 1986;WORMS;444840
121;454175;NA;Malacostraca;Decapoda;Ocypodidae;Ocypode;;dilatatum;NA;Ocypode dilatatum;unaccepted;Species;synonym;De Haan, 1833 [in De Haan, 1833-1850];WORMS;444843
122;210289;NA;Malacostraca;Decapoda;Camptandriidae;Cleistostoma;NA;edwardsii;NA;Cleistostoma edwardsii;unaccepted;Species;synonym;MacLeay, 1838;WORMS;882055
123;558087;NA;Malacostraca;Decapoda;Camptandriidae;Danielita;NA;edwardsii;NA;Danielita edwardsii;unaccepted;Species;synonym;(MacLeay, 1838);WORMS;882055
124;454304;NA;Malacostraca;Decapoda;Camptandriidae;Paracleistostoma;NA;cristatum;NA;Paracleistostoma cristatum;unaccepted;Species;synonym;de Man, 1895 [in de Man, 1895-1898];WORMS;444846
125;1390749;NA;Malacostraca;Decapoda;Camptandriidae;Deiratonotus;NA;tondensis;NA;Deiratonotus tondensis;unaccepted;Species;synonym;T. Sakai, 1983;WORMS;1264265
126;444847;NA;Malacostraca;Decapoda;Camptandriidae;Paracleistostoma;NA;japonicum;NA;Paracleistostoma japonicum;unaccepted;Species;synonym;T. Sakai, 1934;WORMS;1264265
127;454305;NA;Malacostraca;Decapoda;Camptandriidae;Paracleistostoma;NA;microcheirum;NA;Paracleistostoma microcheirum;unaccepted;Species;synonym;Tweedie, 1937;WORMS;444849
128;444844;NA;Malacostraca;Decapoda;Camptandriidae;Cleistostoma;NA;kuwaitense;NA;Cleistostoma kuwaitense;unaccepted;Species;synonym;D.A. Jones & Clayton, 1983;WORMS;558089
129;454303;NA;Malacostraca;Decapoda;Camptandriidae;Paracleistostoma;NA;arabicum;NA;Paracleistostoma arabicum;unaccepted;Species;synonym;D.A. Jones & Clayton, 1983;WORMS;444850
130;452079;NA;Malacostraca;Decapoda;Camptandriidae;Camptandrium;NA;elongatum;NA;Camptandrium elongatum;unaccepted;Species;synonym;Rathbun, 1931;WORMS;444852
131;452082;NA;Malacostraca;Decapoda;Camptandriidae;Camptandrium;NA;starmühlneri;NA;Camptandrium starmühlneri;unaccepted;Species;synonym;Pretzmann, 1968;WORMS;444855
132;452604;NA;Malacostraca;Decapoda;Camptandriidae;Cleistostoma;NA;dotilliformis;NA;Cleistostoma dotilliformis;unaccepted;Species;synonym;Alcock, 1900;WORMS;444856
133;882057;NA;Malacostraca;Decapoda;Camptandriidae;Clistostoma;NA;dotilliforme;NA;Clistostoma dotilliforme;unaccepted;Species;synonym;Alcock, 1900;WORMS;444856
134;444868;NA;Malacostraca;Decapoda;Camptandriidae;Tylodiplax;NA;indica;NA;Tylodiplax indica;unaccepted;Species;synonym;Alcock, 1900;WORMS;558091
135;454306;NA;Malacostraca;Decapoda;Camptandriidae;Paracleistostoma;NA;tweediei;NA;Paracleistostoma tweediei;unaccepted;Species;synonym;C. G. S. Tan & Humpherys, 1995;WORMS;444859
136;454307;NA;Malacostraca;Decapoda;Camptandriidae;Paracleistostoma;NA;tweediei;NA;Paracleistostoma tweediei;unaccepted;Species;synonym;C.G.S. Tan & P.K.L. Ng, 1995;WORMS;444859
137;1423500;NA;Malacostraca;Decapoda;Camptandriidae;Paracleistostoma;NA;tomentosa;NA;Paracleistostoma tomentosa;unaccepted;Species;synonym;S.-L. Yang & S.-M. Sun, 1993;WORMS;444861
138;452608;NA;Malacostraca;Decapoda;Camptandriidae;Cleistostoma;NA;wardi;NA;Cleistostoma wardi;unaccepted;Species;synonym;Rathbun, 1926;WORMS;444862
139;444853;NA;Malacostraca;Decapoda;Camptandriidae;Moguai;NA;pyriforme;NA;Moguai pyriforme;unaccepted;Species;synonym;Naruse, 2005;WORMS;882060
140;210290;NA;Malacostraca;Decapoda;Camptandriidae;Cleistostoma;NA;algoense;NA;Cleistostoma algoense;unaccepted;Species;synonym;Barnard, 1954;WORMS;444863
141;452602;NA;Malacostraca;Decapoda;Camptandriidae;Cleistostoma;NA;algoensis;NA;Cleistostoma algoensis;unaccepted;Species;synonym;Barnard, 1954;WORMS;444863
142;452603;NA;Malacostraca;Decapoda;Camptandriidae;Cleistostoma;NA;blephariskios;NA;Cleistostoma blephariskios;unaccepted;Species;synonym;Stebbing, 1924;WORMS;444864
143;209434;NA;Malacostraca;Decapoda;Camptandriidae;Tylodiplax;NA;blephariskios;NA;Tylodiplax blephariskios;unaccepted;Species;synonym;(Stebbing, 1924);WORMS;444864
144;209433;NA;Malacostraca;Decapoda;Camptandriidae;Tylodiplax;NA;derijardi;NA;Tylodiplax derijardi;unaccepted;Species;synonym;Guinot & Crosnier, 1963;WORMS;444865
145;459162;NA;Malacostraca;Decapoda;Camptandriidae;Cleistostoma;NA;leachii;NA;Cleistostoma leachii;unaccepted;Species;synonym;(Audouin, 1826);WORMS;211271
146;459163;NA;Malacostraca;Decapoda;Camptandriidae;Cleistostoma;NA;leachii;var. penicillata;Cleistostoma leachii var. penicillata;unaccepted;Variety;synonym;Paulson, 1875;WORMS;211271
147;209427;NA;Malacostraca;Decapoda;Macrophthalmidae;Macrophthalmus;NA;leachii;NA;Macrophthalmus leachii;unaccepted;Species;synonym;Audouin, 1826;WORMS;211271
148;209415;NA;Malacostraca;Decapoda;Camptandriidae;Paracleistostoma;NA;leachii;NA;Paracleistostoma leachii;unaccepted;Species;synonym;(Audouin, 1826);WORMS;211271
149;452077;NA;Malacostraca;Decapoda;Camptandriidae;Camptandrium;NA;ambonensis;NA;Camptandrium ambonensis;unaccepted;Species;synonym;Serène & Moosa, 1971;WORMS;444867
150;452081;NA;Malacostraca;Decapoda;Camptandriidae;Camptandrium;NA;rathbunae;NA;Camptandrium rathbunae;unaccepted;Species;synonym;Takeda, 1971;WORMS;444867
151;1391315;NA;Malacostraca;Decapoda;Camptandriidae;Tylodiplax;NA;tetratylophorus;NA;Tylodiplax tetratylophorus;unaccepted;Species;synonym;de Man, 1895 [in de Man, 1895-1898];WORMS;444869
152;451715;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;imamurae;NA;Cancer imamurae;unaccepted;Species;synonym;Imaizumi, 1962;WORMS;440377
153;452248;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;japonicus;NA;Cancer japonicus;superseded combination;Species;synonym;Ortmann, 1893;WORMS;440377
