;AphiaID;accid;class;order;family;genus;subgenus;species;subspecies;ScientificName;taxonomicStatus;taxonRank;type;authorship;source;valid_AphiaID
776;453343;NA;Malacostraca;Decapoda;Epialtidae;Herbstia;NA;contiguicornis;NA;Herbstia contiguicornis;superseded combination;Species;synonym;Klunzinger, 1906;WORMS;208902
777;208903;NA;Malacostraca;Decapoda;Epialtidae;Menaethiops;NA;dubia;NA;Menaethiops dubia;incorrect grammatical agreement of specific epithet;Species;synonym;Balss, 1929;WORMS;441465
778;454777;NA;Malacostraca;Decapoda;Epialtidae;Pisa;;fascicularis;NA;Pisa fascicularis;superseded combination;Species;synonym;Krauss, 1843;WORMS;208905
779;453344;NA;Malacostraca;Decapoda;Epialtidae;Herbstia;NA;corniculata;NA;Herbstia corniculata;junior subjective synonym;Species;synonym;Klunzinger, 1906;WORMS;441469
780;208899;NA;Malacostraca;Decapoda;Epialtidae;Menaethiops;NA;nodulosa;NA;Menaethiops nodulosa;misspelling;Species;synonym;(Nobili, 1905);WORMS;441469
781;454311;NA;Malacostraca;Decapoda;Epialtidae;Parahoplophrys;NA;nodulosa;NA;Parahoplophrys nodulosa;superseded combination;Species;synonym;Nobili, 1905;WORMS;441469
782;453485;NA;Malacostraca;Decapoda;Inachidae;Inachus;NA;arabicus;NA;Inachus arabicus;junior subjective synonym;Species;synonym;Rüppell, 1830;WORMS;208908
783;208898;NA;Malacostraca;Decapoda;Epialtidae;Menaethiops;NA;monoceros;NA;Menaethiops monoceros;unaccepted;Species;synonym;NA;WORMS;208908
784;453940;NA;Malacostraca;Decapoda;Epialtidae;Menaethius;NA;angustus;NA;Menaethius angustus;unaccepted;Species;synonym;Dana, 1851;WORMS;208908
785;453941;NA;Malacostraca;Decapoda;Epialtidae;Menaethius;NA;areolatus;NA;Menaethius areolatus;unaccepted;Species;synonym;Dana, 1851;WORMS;208908
786;453942;NA;Malacostraca;Decapoda;Epialtidae;Menaethius;NA;dentatus;NA;Menaethius dentatus;junior subjective synonym;Species;synonym;Stimpson, 1857;WORMS;208908
787;453943;NA;Malacostraca;Decapoda;Epialtidae;Menaethius;NA;depressus;NA;Menaethius depressus;unaccepted;Species;synonym;Dana, 1852;WORMS;208908
788;453944;NA;Malacostraca;Decapoda;Epialtidae;Menaethius;NA;inornatus;NA;Menaethius inornatus;unaccepted;Species;synonym;Dana, 1852;WORMS;208908
789;453945;NA;Malacostraca;Decapoda;Epialtidae;Menaethius;NA;porcellus;NA;Menaethius porcellus;junior subjective synonym;Species;synonym;White, 1848;WORMS;208908
790;453946;NA;Malacostraca;Decapoda;Epialtidae;Menaethius;NA;rugosus;NA;Menaethius rugosus;unaccepted;Species;synonym;A. Milne-Edwards, 1862;WORMS;208908
791;453947;NA;Malacostraca;Decapoda;Epialtidae;Menaethius;NA;subserratus;NA;Menaethius subserratus;unaccepted;Species;synonym;Adams & White, 1848;WORMS;208908
792;453948;NA;Malacostraca;Decapoda;Epialtidae;Menaethius;NA;tuberculatus;NA;Menaethius tuberculatus;unaccepted;Species;synonym;Adams & White, 1848;WORMS;208908
793;454781;NA;Malacostraca;Decapoda;Epialtidae;Pisa;NA;monoceros;NA;Pisa monoceros;unaccepted;Species;synonym;Latreille, 1825;WORMS;208908
794;452959;NA;Malacostraca;Decapoda;Epialtidae;Epialtus;NA;orientalis;NA;Epialtus orientalis;superseded combination;Species;synonym;T. Sakai, 1969;WORMS;441473
795;453412;NA;Malacostraca;Decapoda;Epialtidae;Hyastenus;NA;andrewsi;NA;Hyastenus andrewsi;junior subjective synonym;Species;synonym;Calman, 1909;WORMS;441604
796;453765;NA;Malacostraca;Decapoda;Epialtidae;Lissa;NA;aurivilliusi;NA;Lissa aurivilliusi;superseded combination;Species;synonym;Rathbun, 1898;WORMS;441605
797;453766;NA;Malacostraca;Decapoda;Epialtidae;Lissa;NA;bicarinata;NA;Lissa bicarinata;superseded combination;Species;synonym;Aurivillius, 1889;WORMS;441606
798;453767;NA;Malacostraca;Decapoda;Epialtidae;Lissa;NA;brasiliensis;NA;Lissa brasiliensis;superseded combination;Species;synonym;Rathbun, 1924;WORMS;441607
799;453764;NA;Malacostraca;Decapoda;Epialtidae;Lissa;;longirostris;NA;Lissa longirostris;superseded combination;Species;synonym;Pretzmann, 1961;WORMS;422009
800;453769;NA;Malacostraca;Decapoda;Epialtidae;Lissa;NA;tuberosa;NA;Lissa tuberosa;junior subjective synonym;Species;synonym;Rathbun, 1898;WORMS;441608
801;451954;NA;Malacostraca;Decapoda;Epialtidae;Amathia;NA;agassizii;NA;Amathia agassizii;junior subjective synonym;Species;synonym;SI Smith, 1882;WORMS;1252733
802;451953;NA;Malacostraca;Decapoda;Epialtidae;Amathia;NA;crassa;NA;Amathia crassa;superseded combination;Species;synonym;A. Milne-Edwards, 1878;WORMS;1252733
803;107360;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;crassa;NA;Rochinia crassa;superseded combination;Species;synonym;(A. Milne-Edwards, 1879);WORMS;1252733
804;955050;NA;Malacostraca;Decapoda;Majidae;Naxia;NA;hirta;NA;Naxia hirta;unaccepted;Species;synonym;Alcock, 1895;WORMS;441615
805;210143;NA;Malacostraca;Decapoda;Epialtidae;Naxioides;NA;hirta;NA;Naxioides hirta;incorrect grammatical agreement of specific epithet;Species;synonym;A. Milne-Edwards, 1865;WORMS;441615
806;454857;NA;Malacostraca;Decapoda;Epialtidae;Podopisa;NA;Petersii;NA;Podopisa Petersii;junior subjective synonym;Species;synonym;Hilgendorf, 1879;WORMS;441615
807;224050;NA;Malacostraca;Decapoda;Majidae;Maxioides;NA;spinigera;inermis;Maxioides spinigera inermis;unaccepted;Subspecies;synonym;Bouvier, 1915;WORMS;441616
808;224035;NA;Malacostraca;Decapoda;Epialtidae;Naxioides;NA;spinigera;var. inermis;Naxioides spinigera var. inermis;unaccepted;Variety;synonym;Bouvier, 1915;WORMS;441616
809;454083;NA;Malacostraca;Decapoda;Majidae;Naxia;NA;investigatoris;NA;Naxia investigatoris;superseded combination;Species;synonym;Alcock, 1895;WORMS;441617
810;453415;NA;Malacostraca;Decapoda;Epialtidae;Hyastenus;NA;elegans;NA;Hyastenus elegans;unaccepted;Species;synonym;Miers, 1886;WORMS;441618
811;454079;NA;Malacostraca;Decapoda;Majidae;Naxia;;robillardi;NA;Naxia robillardi;superseded combination;Species;synonym;Miers, 1882;WORMS;441618
812;454084;NA;Malacostraca;Decapoda;Majidae;Naxia;NA;mammillata;NA;Naxia mammillata;junior subjective synonym;Species;synonym;Ortmann, 1893;WORMS;441618
813;217309;NA;Malacostraca;Decapoda;Majidae;Maxioides;NA;spinigera;NA;Maxioides spinigera;unaccepted;Species;synonym;Borradaile, 1903;WORMS;441619
814;454086;NA;Malacostraca;Decapoda;Majidae;Naxia;NA;taurus;NA;Naxia taurus;superseded combination;Species;synonym;Pocock, 1890;WORMS;441619
815;210142;NA;Malacostraca;Decapoda;Epialtidae;Naxioides;NA;spinigera;NA;Naxioides spinigera;junior subjective synonym;Species;synonym;Borradaile, 1903;WORMS;441619
816;452537;NA;Malacostraca;Decapoda;Mamaiidae;Chlorinoides;NA;tenuirostris;NA;Chlorinoides tenuirostris;superseded combination;Species;synonym;Haswell, 1880;WORMS;441621
817;454080;NA;Malacostraca;Decapoda;Majidae;Naxia;NA;cerastes;NA;Naxia cerastes;junior subjective synonym;Species;synonym;Ortmann, 1894;WORMS;441621
818;441614;NA;Malacostraca;Decapoda;Epialtidae;Naxioides;NA;cerastes;NA;Naxioides cerastes;superseded combination;Species;synonym;(Ortmann, 1894);WORMS;441621
819;454146;NA;Malacostraca;Decapoda;Epialtidae;Nibilia;NA;erinacea;NA;Nibilia erinacea;superseded combination;Species;synonym;A. Milne-Edwards, 1878 [in A. Milne-Edwards, 1873-1880];WORMS;441624
820;454768;NA;Malacostraca;Decapoda;Epialtidae;Pisa;NA;antilocapra;NA;Pisa antilocapra;superseded combination;Species;synonym;Stimpson, 1871;WORMS;441624
821;454785;NA;Malacostraca;Decapoda;Epialtidae;Pisa;NA;praelonga;NA;Pisa praelonga;junior subjective synonym;Species;synonym;Stimpson, 1871;WORMS;441624
822;1389911;NA;Malacostraca;Decapoda;Epialtidae;Hyastenus;NA;caribbaeus;NA;Hyastenus caribbaeus;junior subjective synonym;Species;synonym;Rathbun, 1893;WORMS;441626
823;454478;NA;Malacostraca;Decapoda;Epialtidae;Pelia;NA;orbiculata;NA;Pelia orbiculata;junior subjective synonym;Species;synonym;Finnegan, 1931;WORMS;441627
824;455611;NA;Malacostraca;Decapoda;Epialtidae;Sphenocarcinus;NA;auritus;NA;Sphenocarcinus auritus;superseded combination;Species;synonym;Rathbun, 1916;WORMS;441630
825;441609;NA;Malacostraca;Decapoda;Epialtidae;Nasutocarcinus;NA;aurorae;NA;Nasutocarcinus aurorae;superseded combination;Species;synonym;(Alcock, 1899);WORMS;557777
826;455612;NA;Malacostraca;Decapoda;Epialtidae;Sphenocarcinus;NA;aurorae;NA;Sphenocarcinus aurorae;superseded combination;Species;synonym;Alcock, 1899;WORMS;557777
827;455613;NA;Malacostraca;Decapoda;Epialtidae;Sphenocarcinus;NA;bidens;NA;Sphenocarcinus bidens;unaccepted;Species;synonym;T. Sakai, 1969;WORMS;441631
828;455614;NA;Malacostraca;Decapoda;Epialtidae;Sphenocarcinus;NA;bipartitus;NA;Sphenocarcinus bipartitus;superseded combination;Species;synonym;Guinot & Richer de Forges, 1986;WORMS;441632
829;455615;NA;Malacostraca;Decapoda;Epialtidae;Sphenocarcinus;NA;carbunculus;NA;Sphenocarcinus carbunculus;unaccepted;Species;synonym;Rathbun, 1906;WORMS;441633
830;455616;NA;Malacostraca;Decapoda;Epialtidae;Sphenocarcinus;NA;coralliophilus;NA;Sphenocarcinus coralliophilus;superseded combination;Species;synonym;Takeda, 1980;WORMS;441634
831;441610;NA;Malacostraca;Decapoda;Epialtidae;Nasutocarcinus;NA;cuneus;NA;Nasutocarcinus cuneus;superseded combination;Species;synonym;(Wood-Mason in Wood-Mason & Alcock, 1891);WORMS;557782
832;441611;NA;Malacostraca;Decapoda;Epialtidae;Nasutocarcinus;NA;difficilis;NA;Nasutocarcinus difficilis;superseded combination;Species;synonym;(Guinot & Richer de Forges, 1985);WORMS;557783
833;455617;NA;Malacostraca;Decapoda;Epialtidae;Sphenocarcinus;NA;difficilis;NA;Sphenocarcinus difficilis;superseded combination;Species;synonym;Guinot & Richer de Forges, 1985;WORMS;557783
834;453416;NA;Malacostraca;Decapoda;Epialtidae;Hyastenus;NA;fultoni;NA;Hyastenus fultoni;superseded combination;Species;synonym;Grant, 1905;WORMS;1484760
835;441677;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;fultoni;NA;Rochinia fultoni;superseded combination;Species;synonym;(Grant, 1905);WORMS;1484760
836;455618;NA;Malacostraca;Decapoda;Epialtidae;Sphenocarcinus;NA;lowryi;NA;Sphenocarcinus lowryi;superseded combination;Species;synonym;Richer de Forges, 1992;WORMS;441636
837;455619;NA;Malacostraca;Decapoda;Epialtidae;Sphenocarcinus;NA;luzonicus;NA;Sphenocarcinus luzonicus;superseded combination;Species;synonym;Rathbun, 1916;WORMS;441637
838;455620;NA;Malacostraca;Decapoda;Epialtidae;Sphenocarcinus;NA;mammatus;NA;Sphenocarcinus mammatus;incorrect grammatical agreement of specific epithet;Species;synonym;Guinot & Richer de Forges, 1986;WORMS;441638
839;455622;NA;Malacostraca;Decapoda;Epialtidae;Sphenocarcinus;NA;orbiculatus;NA;Sphenocarcinus orbiculatus;superseded combination;Species;synonym;Guinot & Richer de Forges, 1986;WORMS;441639
840;441612;NA;Malacostraca;Decapoda;Epialtidae;Nasutocarcinus;NA;pinocchio;NA;Nasutocarcinus pinocchio;superseded combination;Species;synonym;(Guinot & Richer de Forges, 1985);WORMS;557786
841;455623;NA;Malacostraca;Decapoda;Epialtidae;Sphenocarcinus;NA;pinocchio;NA;Sphenocarcinus pinocchio;superseded combination;Species;synonym;Guinot & Richer de Forges, 1985;WORMS;557786
842;452593;NA;Malacostraca;Decapoda;Epialtidae;Chorilia;NA;sphenocarcinoides;NA;Chorilia sphenocarcinoides;superseded combination;Species;synonym;Rathbun, 1916;WORMS;441641
843;455624;NA;Malacostraca;Decapoda;Epialtidae;Sphenocarcinus;NA;stuckiae;NA;Sphenocarcinus stuckiae;superseded combination;Species;synonym;Guinot & Richer de Forges, 1986;WORMS;441643
844;455320;NA;Malacostraca;Decapoda;Epialtidae;Pugettia;NA;velutinum;NA;Pugettia velutinum;unaccepted;Species;synonym;Miers, 1886;WORMS;441645
845;454787;NA;Malacostraca;Decapoda;Epialtidae;Pisa;NA;serpulifera;NA;Pisa serpulifera;unaccepted;Species;synonym;Guérin, 1832;WORMS;442132
846;454782;NA;Malacostraca;Decapoda;Epialtidae;Pisa;NA;mutica;NA;Pisa mutica;superseded combination;Species;synonym;Gibbes, 1850;WORMS;158440
847;454001;NA;Malacostraca;Decapoda;Mithracidae;Microphrys;NA;tenuidus;NA;Microphrys tenuidus;unaccepted;Species;synonym;Miers, 1886;WORMS;441652
848;454477;NA;Malacostraca;Decapoda;Epialtidae;Pelia;NA;clausa;NA;Pelia clausa;unaccepted;Species;synonym;Rathbun, 1907;WORMS;441652
849;454792;NA;Malacostraca;Decapoda;Epialtidae;Pisoides;NA;tumidus;NA;Pisoides tumidus;superseded combination;Species;synonym;Lockington, 1877;WORMS;441652
850;454427;NA;Malacostraca;Decapoda;Majidae;Parathoe;NA;rotundata;NA;Parathoe rotundata;unaccepted;Species;synonym;Miers, 1879;WORMS;217318
851;452935;NA;Malacostraca;Decapoda;Epialtidae;Egeria;NA;investigatoris;NA;Egeria investigatoris;junior subjective synonym;Species;synonym;Alcock, 1895;WORMS;217319
852;454082;NA;Malacostraca;Decapoda;Majidae;Naxia;NA;hystrix;NA;Naxia hystrix;unaccepted;Species;synonym;Miers, 1886;WORMS;217319
853;452933;NA;Malacostraca;Decapoda;Epialtidae;Egeria;NA;herbstii;NA;Egeria herbstii;unaccepted;Species;synonym;H. Milne Edwards, 1834;WORMS;441655
854;452934;NA;Malacostraca;Decapoda;Epialtidae;Egeria;NA;indica;NA;Egeria indica;superseded combination;Species;synonym;Leach, 1815;WORMS;441655
855;452128;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;arachnoides;NA;Cancer arachnoides;junior subjective synonym;Species;synonym;Linnaeus, 1758;WORMS;441656
856;452253;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;lar;NA;Cancer lar;junior subjective synonym;Species;synonym;JC Fabricius, 1793;WORMS;441656
857;452262;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;longipes;NA;Cancer longipes;superseded combination;Species;synonym;Linnaeus, 1758;WORMS;441656
858;452031;NA;Malacostraca;Decapoda;Epialtidae;Blastia;NA;tridens;NA;Blastia tridens;unaccepted;Species;synonym;White, 1847;WORMS;107353
859;148445;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;biaculatus;NA;Cancer biaculatus;misspelling;Species;synonym;Montagu, 1813;WORMS;107353
860;452134;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;biaculeatus;NA;Cancer biaculeatus;junior subjective synonym;Species;synonym;Montagu, 1813;WORMS;107353
861;453867;NA;Malacostraca;Decapoda;Majidae;Maia;NA;armata;NA;Maia armata;superseded combination;Species;synonym;Latreille, 1803;WORMS;107353
862;148449;NA;Malacostraca;Decapoda;Epialtidae;Pisa;NA;gibbsii;NA;Pisa gibbsii;junior subjective synonym;Species;synonym;Leach, 1816;WORMS;107353
863;452231;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;hirticornis;NA;Cancer hirticornis;superseded combination;Species;synonym;Herbst, 1804 [in Herbst, 1799-1804];WORMS;107355
864;453869;NA;Malacostraca;Decapoda;Majidae;Maia;NA;corallina;NA;Maia corallina;junior subjective synonym;Species;synonym;Risso, 1816;WORMS;107355
865;762877;NA;Malacostraca;Decapoda;Epialtidae;Pisa;NA;corallina;NA;Pisa corallina;superseded combination;Species;synonym;(Risso, 1816);WORMS;107355
866;454779;NA;Malacostraca;Decapoda;Epialtidae;Pisa;NA;intermedia;NA;Pisa intermedia;junior subjective synonym;Species;synonym;Nardo, 1869;WORMS;107355
867;451997;NA;Malacostraca;Decapoda;Epialtidae;Arctopsis;NA;lanata;NA;Arctopsis lanata;superseded combination;Species;synonym;Lamarck, 1801;WORMS;441661
868;452291;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;muscosa;NA;Cancer muscosa;superseded combination;Species;synonym;Linnaeus, 1758;WORMS;107356
869;878213;NA;Malacostraca;Decapoda;Majidae;Maja;NA;ambigua;NA;Maja ambigua;junior subjective synonym;Species;synonym;A Costa, 1840;WORMS;107356
870;453492;NA;Malacostraca;Decapoda;Inachidae;Inachus;NA;musivus;NA;Inachus musivus;junior subjective synonym;Species;synonym;Otto, 1821;WORMS;107357
871;453873;NA;Malacostraca;Decapoda;Majidae;Maia;NA;nodipes;NA;Maia nodipes;superseded combination;Species;synonym;(Leach, 1815);WORMS;107357
872;452229;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;hircus;NA;Cancer hircus;junior subjective synonym;Species;synonym;JC Fabricius, 1781;WORMS;107358
873;452342;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;praedo;NA;Cancer praedo;junior subjective synonym;Species;synonym;Herbst, 1796 [in Herbst, 1791-1796];WORMS;107358
874;452401;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;tetraodon;NA;Cancer tetraodon;superseded combination;Species;synonym;Pennant, 1777;WORMS;107358
875;557787;NA;Malacostraca;Decapoda;Inachidae;Inachus;NA;tomentosus;NA;Inachus tomentosus;junior subjective synonym;Species;synonym;Rafinesque, 1814;WORMS;107358
876;454774;NA;Malacostraca;Decapoda;Epialtidae;Pisa;NA;convexa;NA;Pisa convexa;junior subjective synonym;Species;synonym;AT Brandt, 1880;WORMS;107358
877;452807;NA;Malacostraca;Decapoda;Epialtidae;Doclea;NA;orientalis;NA;Doclea orientalis;junior subjective synonym;Species;synonym;Miers, 1879;WORMS;441663
878;453726;NA;Malacostraca;Decapoda;Epialtidae;Libinia;NA;bidentata;NA;Libinia bidentata;superseded combination;Species;synonym;A. Milne-Edwards, 1873;WORMS;441663
879;453729;NA;Malacostraca;Decapoda;Epialtidae;Libinia;NA;expansa;NA;Libinia expansa;unaccepted;Species;synonym;A. Milne-Edwards, 1878;WORMS;441663
880;453410;NA;Malacostraca;Decapoda;Oregoniidae;Hyas;NA;Edwardsii;NA;Hyas Edwardsii;superseded combination;Species;synonym;Bell, 1836;WORMS;441664
881;454791;NA;Malacostraca;Decapoda;Epialtidae;Pisoides;NA;tuberculosus;NA;Pisoides tuberculosus;junior subjective synonym;Species;synonym;H. Milne Edwards & Lucas, 1843 [in H. Milne Edwards & Lucas, 1842-1844];WORMS;441664
882;878118;NA;Malacostraca;Decapoda;Epialtidae;Herbstia;NA;japonica;NA;Herbstia japonica;junior subjective synonym;Species;synonym;Yokoya, 1933;WORMS;441665
883;453345;NA;Malacostraca;Decapoda;Epialtidae;Herbstia;NA;ortmanni;NA;Herbstia ortmanni;superseded combination;Species;synonym;Balss, 1924;WORMS;441665
884;442097;NA;Malacostraca;Decapoda;Epialtidae;Macrocoeloma;NA;heptacanthum;NA;Macrocoeloma heptacanthum;superseded combination;Species;synonym;(Bell, 1836);WORMS;1436713
885;454504;NA;Malacostraca;Decapoda;Epialtidae;Pericera;NA;heptacantha;NA;Pericera heptacantha;superseded combination;Species;synonym;Bell, 1836;WORMS;1436713
886;421980;NA;Malacostraca;Decapoda;Epialtidae;Macrocoeloma;NA;septemspinosum;NA;Macrocoeloma septemspinosum;superseded combination;Species;synonym;(Stimpson, 1871);WORMS;1436712
887;454508;NA;Malacostraca;Decapoda;Epialtidae;Pericera;NA;septemspinosum;NA;Pericera septemspinosum;superseded combination;Species;synonym;Stimpson, 1871;WORMS;1436712
888;451768;NA;Malacostraca;Decapoda;Epialtidae;Mimulus;NA;acutifrons;NA;Mimulus acutifrons;junior subjective synonym;Species;synonym;A. Milne-Edwards, 1867;WORMS;851288
889;441474;NA;Malacostraca;Decapoda;Epialtidae;Mimulus;NA;foliatus;NA;Mimulus foliatus;superseded combination;Species;synonym;Stimpson, 1860;WORMS;851288
890;455317;NA;Malacostraca;Decapoda;Epialtidae;Pugettia;NA;lordii;NA;Pugettia lordii;unaccepted;Species;synonym;Spence Bate, 1865;WORMS;441478
891;454762;NA;Malacostraca;Decapoda;Epialtidae;Pisa;;incisa;NA;Pisa incisa;superseded combination;Species;synonym;De Haan, 1839 [in De Haan, 1833-1850];WORMS;441480
892;455315;NA;Malacostraca;Decapoda;Epialtidae;Pugettia;NA;cristata;NA;Pugettia cristata;junior subjective synonym;Species;synonym;Gordon, 1930;WORMS;441480
893;395034;NA;Malacostraca;Decapoda;Epialtidae;Pugettia;NA;quadridens;intermedia;Pugettia quadridens intermedia;superseded combination;Subspecies;synonym;T. Sakai, 1938;WORMS;441481
894;1394373;NA;Malacostraca;Decapoda;Epialtidae;Pugettia;NA;quadridens;pellucens;Pugettia quadridens pellucens;superseded combination;Subspecies;synonym;Rathbun, 1932;WORMS;441489
895;452960;NA;Malacostraca;Decapoda;Epialtidae;Epialtus;NA;productus;NA;Epialtus productus;superseded combination;Species;synonym;Randall, 1840;WORMS;240780
896;454763;NA;Malacostraca;Decapoda;Epialtidae;Pisa;;quadridens;NA;Pisa quadridens;superseded combination;Species;synonym;De Haan, 1839 [in De Haan, 1833-1850];WORMS;395033
897;441697;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;vesicularis;NA;Rochinia vesicularis;superseded combination;Species;synonym;(Rathbun, 1907);WORMS;1484766
898;455417;NA;Malacostraca;Decapoda;Epialtidae;Scyramathia;NA;vesicularis;NA;Scyramathia vesicularis;superseded combination;Species;synonym;Rathbun, 1907;WORMS;1484766
899;441701;NA;Malacostraca;Decapoda;Epialtidae;Sphenocarcinus;NA;agassizi;NA;Sphenocarcinus agassizi;superseded combination;Species;synonym;Rathbun, 1894;WORMS;557791
900;451971;NA;Malacostraca;Decapoda;Epialtidae;Anamathia;NA;cornuta;NA;Anamathia cornuta;superseded combination;Species;synonym;Rathbun, 1898;WORMS;441672
901;451956;NA;Malacostraca;Decapoda;Epialtidae;Amathia;NA;hystrix;NA;Amathia hystrix;superseded combination;Species;synonym;Stimpson, 1871;WORMS;422012
902;451973;NA;Malacostraca;Decapoda;Epialtidae;Anamathia;NA;occidentalis;NA;Anamathia occidentalis;superseded combination;Species;synonym;Faxon, 1893;WORMS;441687
903;451704;NA;Malacostraca;Decapoda;Epialtidae;Amathia;NA;modesta;NA;Amathia modesta;junior subjective synonym;Species;synonym;Stimpson, 1871;WORMS;158456
904;451958;NA;Malacostraca;Decapoda;Epialtidae;Amathia;NA;Tanneri;NA;Amathia Tanneri;superseded combination;Species;synonym;SI Smith, 1883;WORMS;158456
905;441667;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;ahyongi;NA;Rochinia ahyongi;superseded combination;Species;synonym;McLay, 2009;WORMS;1486529
906;441668;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;annae;NA;Rochinia annae;superseded combination;Species;synonym;Richer de Forges & Poore, 2008;WORMS;1486530
907;878123;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;boucheti;NA;Rochinia boucheti;superseded combination;Species;synonym;Richer de Forges & PKL Ng, 2013;WORMS;1486531
908;1353011;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;cidaris;NA;Rochinia cidaris;superseded combination;Species;synonym;BY Lee, Richer de Forges & PKL Ng, 2019;WORMS;1486532
909;389205;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;daiyuae;NA;Rochinia daiyuae;superseded combination;Species;synonym;Takeda & Komatsu, 2005;WORMS;1486533
910;441675;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;debilis;NA;Rochinia debilis;unaccepted;Species;synonym;Rathbun, 1932;WORMS;1486536
911;1353012;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;despereaux;NA;Rochinia despereaux;unaccepted;Species;synonym;BY Lee, Richer de Forges & PKL Ng, 2019;WORMS;1486534
912;441678;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;galathea;NA;Rochinia galathea;superseded combination;Species;synonym;Griffin & Tranter, 1986;WORMS;1486537
913;878141;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;granulosa;NA;Rochinia granulosa;unaccepted;Species;synonym;PKL Ng & Richer de Forges, 2013;WORMS;1486538
914;441681;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;griffini;NA;Rochinia griffini;superseded combination;Species;synonym;Davie & Short, 1989;WORMS;1486540
915;441682;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;kotakae;NA;Rochinia kotakae;superseded combination;Species;synonym;Takeda, 2001;WORMS;1486541
916;441683;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;makassar;NA;Rochinia makassar;superseded combination;Species;synonym;Griffin & Tranter, 1986;WORMS;1486542
917;878144;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;miyakensis;NA;Rochinia miyakensis;superseded combination;Species;synonym;Takeda & Marumura, 2014;WORMS;1486543
918;441684;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;moluccensis;NA;Rochinia moluccensis;superseded combination;Species;synonym;Griffin & Tranter, 1986;WORMS;1486544
919;452808;NA;Malacostraca;Decapoda;Epialtidae;Doclea;NA;profunda;NA;Doclea profunda;junior subjective synonym;Species;synonym;Rathbun, 1918;WORMS;1486545
920;455318;NA;Malacostraca;Decapoda;Epialtidae;Pugettia;NA;mosaica;NA;Pugettia mosaica;superseded combination;Species;synonym;Whitelegge, 1900;WORMS;1486545
921;441685;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;mosaica;NA;Rochinia mosaica;superseded combination;Species;synonym;(Whitelegge, 1900);WORMS;1486545
922;441686;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;natalensis;NA;Rochinia natalensis;superseded combination;Species;synonym;Kensley, 1977;WORMS;1486547
923;441688;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;paulayi;NA;Rochinia paulayi;superseded combination;Species;synonym;PKL Ng & Richer de Forges, 2007;WORMS;1486550
924;441689;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;planirostris;NA;Rochinia planirostris;superseded combination;Species;synonym;Takeda, 2009;WORMS;1486548
925;878175;NA;Malacostraca;Decapoda;Epialtidae;Amathia;;pulchra;NA;Amathia pulchra;superseded combination;Species;synonym;Miers in Tizard, Moseley, Buchanan & Murray, 1885;WORMS;1486551
926;878177;NA;Malacostraca;Decapoda;Epialtidae;Anamathia;NA;livermorei;NA;Anamathia livermorei;unaccepted;Species;synonym;Anonymous, 1891;WORMS;1486551
927;451972;NA;Malacostraca;Decapoda;Epialtidae;Anamathia;NA;Livermorii;NA;Anamathia Livermorii;junior subjective synonym;Species;synonym;Wood-Mason in Wood-Mason & Alcock, 1891;WORMS;1486551
928;451974;NA;Malacostraca;Decapoda;Epialtidae;Anamathia;NA;pulchra;NA;Anamathia pulchra;superseded combination;Species;synonym;(Miers in Tizard, Moseley, Buchanan & Murray, 1885);WORMS;1486551
929;441690;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;pulchra;NA;Rochinia pulchra;superseded combination;Species;synonym;(Miers in Tizard, Moseley, Buchanan & Murray, 1885);WORMS;1486551
930;441691;NA;Malacostraca;Decapoda;Epialtidae;Rochinia;NA;riversandersoni;NA;Rochinia riversandersoni;superseded combination;Species;synonym;(Alcock, 1895);WORMS;1486552
