"AphiaID","accid","class","order","family","genus","subgenus","species","subspecies","canonical","taxonomicStatus","taxonRank","type","authorship","source","valid_AphiaID","id"
"368250",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"lymani",NA,"Paguristes lymani","accepted","Species","accepted","A. Milne-Edwards & Bouvier, 1893","WoRMS",NA,1082
"368251",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"maclaughlinae",NA,"Paguristes maclaughlinae","accepted","Species","accepted","Martinez-Iglesias & Gómez, 1989","WoRMS",NA,1083
"503157",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"macrops",NA,"Paguristes macrops","accepted","Species","accepted","Rahayu & Forest, 2009","WoRMS",NA,1084
"208721",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"macrotrichus",NA,"Paguristes macrotrichus","accepted","Species","accepted","Forest, 1954","WoRMS",NA,1085
"412678",1129,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"maculatus","var. rubro-picta","Paguristes maculatus var. rubro-picta","unaccepted","Variety","synonym","A. Milne-Edwards & Bouvier, 1892","WORMS","107202",1086
"412263",1040,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"maculatus",NA,"Paguristes maculatus","unaccepted","Species","synonym","(Risso, 1827 in [Risso, 1826-1827])","WORMS","107200",1087
"368252",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"markhami",NA,"Paguristes markhami","accepted","Species","accepted","Sandberg, 1996","WoRMS",NA,1088
"107201",1195,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"marocanus",NA,"Paguristes marocanus","unaccepted","Species","synonym","A. Milne-Edwards & Bouvier, 1891","WORMS","842772",1089
"246542",758,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"mauritanicus",NA,"Paguristes mauritanicus","unaccepted","Species","synonym","Bouvier, 1906","WORMS","842771",1090
"368253",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"meloi",NA,"Paguristes meloi","accepted","Species","accepted","Nucci & Hebling, 2004","WoRMS",NA,1091
"368255",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"microphthalmus",NA,"Paguristes microphthalmus","accepted","Species","accepted","Forest, 1952","WoRMS",NA,1092
"368256",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"miyakei",NA,"Paguristes miyakei","accepted","Species","accepted","Forest & McLaughlin, 1998","WoRMS",NA,1093
"412264",1197,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"monoporus",NA,"Paguristes monoporus","unaccepted","Species","synonym","Morgan, 1987","WORMS","368358",1094
"368257",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"moorei",NA,"Paguristes moorei","accepted","Species","accepted","Benedict, 1901","WoRMS",NA,1095
"368258",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"mundus",NA,"Paguristes mundus","accepted","Species","accepted","Alcock, 1905","WoRMS",NA,1096
"412268",1159,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"occator",NA,"Paguristes occator","unaccepted","Species","synonym","Glassell, 1937","WORMS","368304",1097
"503158",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"ocellus",NA,"Paguristes ocellus","accepted","Species","accepted","Komai, 2010","WoRMS",NA,1098
"412679",1129,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"oculatus","var. brunneo-pictus","Paguristes oculatus var. brunneo-pictus","unaccepted","Variety","synonym","A. Milne-Edwards & Bouvier, 1900","WORMS","107202",1099
"183515",1040,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"oculatus",NA,"Paguristes oculatus","unaccepted","Species","synonym","(JC Fabricius, 1775)","WORMS","107200",1100
"368259",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"oculiviolaceus",NA,"Paguristes oculiviolaceus","accepted","Species","accepted","Glassell, 1937","WoRMS",NA,1101
"368261",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"ortmanni",NA,"Paguristes ortmanni","accepted","Species","accepted","Miyake, 1978","WoRMS",NA,1102
"368263",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"oxyacanthus",NA,"Paguristes oxyacanthus","accepted","Species","accepted","Forest, 1952","WoRMS",NA,1103
"368264",764,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"oxyophthalmus",NA,"Paguristes oxyophthalmus","unaccepted","Species","synonym","Holthuis, 1959","WORMS","1261644",1104
"368265",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"palythophilus",NA,"Paguristes palythophilus","accepted","Species","accepted","Ortmann, 1892","WoRMS",NA,1105
"368266",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"paraguanensis",NA,"Paguristes paraguanensis","accepted","Species","accepted","McLaughlin & Provenzano, 1975","WoRMS",NA,1106
"368267",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"parvus",NA,"Paguristes parvus","accepted","Species","accepted","Holmes, 1900","WoRMS",NA,1107
"368268",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"pauciparus",NA,"Paguristes pauciparus","accepted","Species","accepted","Forest & de Saint Laurent, 1968","WoRMS",NA,1108
"368270",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"perplexus",NA,"Paguristes perplexus","accepted","Species","accepted","McLaughlin & Provenzano, 1974","WoRMS",NA,1109
"368271",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"perrieri",NA,"Paguristes perrieri","accepted","Species","accepted","Bouvier, 1895","WoRMS",NA,1110
"208718",765,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"perspicax",NA,"Paguristes perspicax","unaccepted","Species","synonym","Nobili, 1906","WORMS","520661",1111
"368269",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"petalodactylus",NA,"Paguristes petalodactylus","accepted","Species","accepted","Rahayu, 2007","WoRMS",NA,1112
"724373",766,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"pilosus",NA,"Paguristes pilosus","unaccepted","Species","synonym","(H. Milne Edwards, 1836)","WORMS","520662",1113
"368272",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"planatus",NA,"Paguristes planatus","accepted","Species","accepted","A. Milne-Edwards & Bouvier, 1893","WoRMS",NA,1114
"368273",767,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"praedator",NA,"Paguristes praedator","unaccepted","Species","synonym","Glassell, 1937","WORMS","1261643",1115
"368274",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"pugil",NA,"Paguristes pugil","accepted","Species","accepted","McCulloch, 1913","WoRMS",NA,1116
"368275",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"puncticeps",NA,"Paguristes puncticeps","accepted","Species","accepted","Benedict, 1901","WoRMS",NA,1117
"412680",1119,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"puniceus","var. unispinosa","Paguristes puniceus var. unispinosa","unaccepted","Variety","synonym","Balss, 1912","WORMS","368276",1118
"368276",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"puniceus",NA,"Paguristes puniceus","accepted","Species","accepted","Henderson, 1896","WoRMS",NA,1119
"368277",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"purpureantennatus",NA,"Paguristes purpureantennatus","accepted","Species","accepted","Morgan, 1987","WoRMS",NA,1120
"590250",1167,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"pusillus","zhejiangensis","Paguristes pusillus zhejiangensis","unaccepted","Subspecies","synonym","Wang & Tung, 1982","WORMS","368312",1121
"368278",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"pusillus",NA,"Paguristes pusillus","accepted","Species","accepted","Henderson, 1896","WoRMS",NA,1122
"412270",1135,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"rectrifrons",NA,"Paguristes rectrifrons","unaccepted","Species","synonym","Benedict, 1901","WORMS","368285",1123
"1538989",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"rectus",NA,"Paguristes rectus","accepted","Species","accepted","Rahayu, 2021","WoRMS",NA,1124
"368279",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"robustus",NA,"Paguristes robustus","accepted","Species","accepted","Forest & de Saint Laurent, 1968","WoRMS",NA,1125
"246558",1046,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"rosaceus",NA,"Paguristes rosaceus","unaccepted","Species","synonym","Barnard, 1947","WORMS","208719",1126
"368280",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"rostralis",NA,"Paguristes rostralis","accepted","Species","accepted","Forest & de Saint Laurent, 1968","WoRMS",NA,1127
"412271",768,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"rubrodiscus",NA,"Paguristes rubrodiscus","unaccepted","Species","synonym","Forest, 1952","WORMS","520663",1128
"107202",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"rubropictus",NA,"Paguristes rubropictus","accepted","Species","accepted","A. Milne-Edwards & Bouvier, 1892","WoRMS",NA,1129
"368281",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"runyanae",NA,"Paguristes runyanae","accepted","Species","accepted","Haig & Ball, 1988","WoRMS",NA,1130
"368282",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"sanguinimanus",NA,"Paguristes sanguinimanus","accepted","Species","accepted","Glassell, 1938","WoRMS",NA,1131
"368283",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"sayi",NA,"Paguristes sayi","accepted","Species","accepted","A. Milne-Edwards & Bouvier, 1893","WoRMS",NA,1132
"934797",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"scarabinoi",NA,"Paguristes scarabinoi","accepted","Species","accepted","Marcondes Lima & Santana, 2017","WoRMS",NA,1133
"368284",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"seminudus",NA,"Paguristes seminudus","accepted","Species","accepted","Stimpson, 1858","WoRMS",NA,1134
"368285",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"sericeus",NA,"Paguristes sericeus","accepted","Species","accepted","A. Milne-Edwards, 1880","WoRMS",NA,1135
"724374",769,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"setosus",NA,"Paguristes setosus","unaccepted","Species","synonym","(H. Milne Edwards, 1848)","WORMS","520664",1136
"368287",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"simplex",NA,"Paguristes simplex","accepted","Species","accepted","Rahayu & McLaughlin, 2006","WoRMS",NA,1137
"368286",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"sinensis",NA,"Paguristes sinensis","accepted","Species","accepted","Tung & Wang, 1966","WoRMS",NA,1138
"368288",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"skoogi",NA,"Paguristes skoogi","accepted","Species","accepted","Odhner, 1923","WoRMS",NA,1139
"368289",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"spectabilis",NA,"Paguristes spectabilis","accepted","Species","accepted","McLaughlin & Provenzano, 1975","WoRMS",NA,1140
"368290",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"spinipes",NA,"Paguristes spinipes","accepted","Species","accepted","A. Milne-Edwards, 1880","WoRMS",NA,1141
"368291",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"squamosus",NA,"Paguristes squamosus","accepted","Species","accepted","McCulloch, 1913","WoRMS",NA,1142
"368292",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"starcki",NA,"Paguristes starcki","accepted","Species","accepted","Provenzano, 1965","WoRMS",NA,1143
"107203",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"streaensis",NA,"Paguristes streaensis","accepted","Species","accepted","Pastore, 1984","WoRMS",NA,1144
"368294",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"subpilosus",NA,"Paguristes subpilosus","accepted","Species","accepted","Henderson, 1888","WoRMS",NA,1145
"368296",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"sulcatus",NA,"Paguristes sulcatus","accepted","Species","accepted","Baker, 1905","WoRMS",NA,1146
"107204",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"syrtensis",NA,"Paguristes syrtensis","accepted","Species","accepted","de Saint Laurent, 1971","WoRMS",NA,1147
"368297",770,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"taenia",NA,"Paguristes taenia","unaccepted","Species","synonym","Komai, 1999","WORMS","520665",1148
"412273",1135,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"tenuirostris",NA,"Paguristes tenuirostris","unaccepted","Species","synonym","Benedict, 1901","WORMS","368285",1149
"368298",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"tomentosus",NA,"Paguristes tomentosus","accepted","Species","accepted","(H. Milne Edwards, 1848)","WoRMS",NA,1150
"368299",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"tortugae",NA,"Paguristes tortugae","accepted","Species","accepted","Schmitt, 1933","WoRMS",NA,1151
"503159",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"tosaensis",NA,"Paguristes tosaensis","accepted","Species","accepted","Komai, 2010","WoRMS",NA,1152
"368300",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"triangulatus",NA,"Paguristes triangulatus","accepted","Species","accepted","A. Milne-Edwards & Bouvier, 1893","WoRMS",NA,1153
"368301",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"triangulopsis",NA,"Paguristes triangulopsis","accepted","Species","accepted","Forest & de Saint Laurent, 1968","WoRMS",NA,1154
"368302",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"triton",NA,"Paguristes triton","accepted","Species","accepted","McLaughlin, 2008","WoRMS",NA,1155
"412274",771,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"tuberculatus",NA,"Paguristes tuberculatus","unaccepted","Species","synonym","Whitelegge, 1900","WORMS","520666",1156
"412275",1158,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"turgides",NA,"Paguristes turgides","unaccepted","Species","synonym","(Stimpson, 1857)","WORMS","368303",1157
"368303",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"turgidus",NA,"Paguristes turgidus","accepted","Species","accepted","(Stimpson, 1857)","WoRMS",NA,1158
"368304",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"ulreyi",NA,"Paguristes ulreyi","accepted","Species","accepted","Schmitt, 1921","WoRMS",NA,1159
"368305",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"versus",NA,"Paguristes versus","accepted","Species","accepted","Komai, 2001","WoRMS",NA,1160
"412276",773,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"virilis",NA,"Paguristes virilis","unaccepted","Species","synonym","Forest, 1952","WORMS","520667",1161
"412277",1141,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"visor",NA,"Paguristes visor","unaccepted","Species","synonym","Henderson, 1888","WORMS","368290",1162
"368306",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"wassi",NA,"Paguristes wassi","accepted","Species","accepted","Provenzano, 1961","WoRMS",NA,1163
"368307",1231,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"weddellii",NA,"Paguristes weddellii","unaccepted","Species","synonym","(H. Milne Edwards, 1848)","WORMS","720134",1164
"368308",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"werdingi",NA,"Paguristes werdingi","accepted","Species","accepted","NH Campos C. & Sanchez, 1995","WoRMS",NA,1165
"368311",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"zebra",NA,"Paguristes zebra","accepted","Species","accepted","NH Campos C. & Sanchez, 1995","WoRMS",NA,1166
"368312",0,"Malacostraca","Decapoda","Diogenidae","Paguristes",NA,"zhejiangensis",NA,"Paguristes zhejiangensis","accepted","Species","accepted","Wang & Tung, 1982","WoRMS",NA,1167
"1249807",0,"Malacostraca","Decapoda","Diogenidae","Paguropsina",NA,"inermis",NA,"Paguropsina inermis","accepted","Species","accepted","Lemaitre, Rahayu & Komai, 2018","WoRMS",NA,1168
"1249808",0,"Malacostraca","Decapoda","Diogenidae","Paguropsina",NA,"pistillata",NA,"Paguropsina pistillata","accepted","Species","accepted","Lemaitre, Rahayu & Komai, 2018","WoRMS",NA,1169
"590253",0,"Malacostraca","Decapoda","Diogenidae","Paguropsis",NA,"andersoni",NA,"Paguropsis andersoni","accepted","Species","accepted","(Alcock, 1899)","WoRMS",NA,1170
"1249809",0,"Malacostraca","Decapoda","Diogenidae","Paguropsis",NA,"confusa",NA,"Paguropsis confusa","accepted","Species","accepted","Lemaitre, Rahayu & Komai, 2018","WoRMS",NA,1171
"1249810",0,"Malacostraca","Decapoda","Diogenidae","Paguropsis",NA,"gigas",NA,"Paguropsis gigas","accepted","Species","accepted","Lemaitre, Rahayu & Komai, 2018","WoRMS",NA,1172
"1249811",0,"Malacostraca","Decapoda","Diogenidae","Paguropsis",NA,"lacinia",NA,"Paguropsis lacinia","accepted","Species","accepted","Lemaitre, Rahayu & Komai, 2018","WoRMS",NA,1173
"367412",0,"Malacostraca","Decapoda","Diogenidae","Paguropsis",NA,"typica",NA,"Paguropsis typica","accepted","Species","accepted","Henderson, 1888","WoRMS",NA,1174
"412473",199,"Malacostraca","Decapoda","Diogenidae","Petrochirus",NA,"arrosor",NA,"Petrochirus arrosor","unaccepted","Species","synonym","(Herbst, 1796 [in Herbst, 1791-1796])","WORMS","107197",1175
"412474",1179,"Malacostraca","Decapoda","Diogenidae","Petrochirus",NA,"bahamensis",NA,"Petrochirus bahamensis","unaccepted","Species","synonym","(Herbst, 1791 [in Herbst, 1791-1796])","WORMS","368346",1176
"368345",0,"Malacostraca","Decapoda","Diogenidae","Petrochirus",NA,"californiensis",NA,"Petrochirus californiensis","accepted","Species","accepted","Bouvier, 1895","WoRMS",NA,1177
"590256",1183,"Malacostraca","Decapoda","Diogenidae","Petrochirus",NA,"cavitarius",NA,"Petrochirus cavitarius","unaccepted","Species","synonym","Ozorio, 1887","WORMS","246420",1178
"368346",0,"Malacostraca","Decapoda","Diogenidae","Petrochirus",NA,"diogenes",NA,"Petrochirus diogenes","accepted","Species","accepted","(Linnaeus, 1758)","WoRMS",NA,1179
"412475",1179,"Malacostraca","Decapoda","Diogenidae","Petrochirus",NA,"granulatus",NA,"Petrochirus granulatus","unaccepted","Species","synonym","(Olivier, 1812)","WORMS","368346",1180
"1434635",4417,"Malacostraca","Decapoda","Diogenidae","Petrochirus",NA,"lamarcki","machadoensis","Petrochirus lamarcki machadoensis","unaccepted","Subspecies","synonym","Bott, 1964","WORMS","396707",1181
"1434633",4486,"Malacostraca","Decapoda","Diogenidae","Petrochirus",NA,"lamarcki",NA,"Petrochirus lamarcki","unaccepted","Species","synonym","(Leach, 1820)","WORMS","210124",1182
"246420",0,"Malacostraca","Decapoda","Diogenidae","Petrochirus",NA,"pustulatus",NA,"Petrochirus pustulatus","accepted","Species","accepted","(H. Milne Edwards, 1848)","WoRMS",NA,1183
"368347",0,"Malacostraca","Decapoda","Diogenidae","Pseudopaguristes",NA,"araeos",NA,"Pseudopaguristes araeos","accepted","Species","accepted","Rahayu, 2007","WoRMS",NA,1184
"368348",0,"Malacostraca","Decapoda","Diogenidae","Pseudopaguristes",NA,"asper",NA,"Pseudopaguristes asper","accepted","Species","accepted","Rahayu, 2005","WoRMS",NA,1185
"368349",0,"Malacostraca","Decapoda","Diogenidae","Pseudopaguristes",NA,"bicolor",NA,"Pseudopaguristes bicolor","accepted","Species","accepted","Asakura & Kosuge, 2004","WoRMS",NA,1186
"368350",0,"Malacostraca","Decapoda","Diogenidae","Pseudopaguristes",NA,"bollandi",NA,"Pseudopaguristes bollandi","accepted","Species","accepted","Asakura & McLaughlin, 2003","WoRMS",NA,1187
"368351",0,"Malacostraca","Decapoda","Diogenidae","Pseudopaguristes",NA,"calliopsis",NA,"Pseudopaguristes calliopsis","accepted","Species","accepted","(Forest & de Saint Laurent, 1968)","WoRMS",NA,1188
"389169",1194,"Malacostraca","Decapoda","Diogenidae","Pseudopaguristes",NA,"gracilis",NA,"Pseudopaguristes gracilis","unaccepted","Species","synonym","Rahayu, 2005","WORMS","368356",1189
"368352",0,"Malacostraca","Decapoda","Diogenidae","Pseudopaguristes",NA,"hians",NA,"Pseudopaguristes hians","accepted","Species","accepted","(Henderson, 1888)","WoRMS",NA,1190
"368353",0,"Malacostraca","Decapoda","Diogenidae","Pseudopaguristes",NA,"invisisacculus",NA,"Pseudopaguristes invisisacculus","accepted","Species","accepted","(McLaughlin & Provenzano, 1974)","WoRMS",NA,1191
"368354",0,"Malacostraca","Decapoda","Diogenidae","Pseudopaguristes",NA,"janetkae",NA,"Pseudopaguristes janetkae","accepted","Species","accepted","McLaughlin, 2002","WoRMS",NA,1192
"368355",0,"Malacostraca","Decapoda","Diogenidae","Pseudopaguristes",NA,"kuekenthali",NA,"Pseudopaguristes kuekenthali","accepted","Species","accepted","(de Man, 1902)","WoRMS",NA,1193
"368356",0,"Malacostraca","Decapoda","Diogenidae","Pseudopaguristes",NA,"laurentae",NA,"Pseudopaguristes laurentae","accepted","Species","accepted","(Morgan & Forest, 1991)","WoRMS",NA,1194
"842772",0,"Malacostraca","Decapoda","Diogenidae","Pseudopaguristes",NA,"marocanus",NA,"Pseudopaguristes marocanus","accepted","Species","accepted","(A. Milne-Edwards & Bouvier, 1891)","WoRMS",NA,1195
"368357",0,"Malacostraca","Decapoda","Diogenidae","Pseudopaguristes",NA,"mclaughlinae",NA,"Pseudopaguristes mclaughlinae","accepted","Species","accepted","Rahayu, 2008","WoRMS",NA,1196
"368358",0,"Malacostraca","Decapoda","Diogenidae","Pseudopaguristes",NA,"monoporus",NA,"Pseudopaguristes monoporus","accepted","Species","accepted","(Morgan, 1987)","WoRMS",NA,1197
"368359",0,"Malacostraca","Decapoda","Diogenidae","Pseudopaguristes",NA,"pachydactylus",NA,"Pseudopaguristes pachydactylus","accepted","Species","accepted","Rahayu, 2008","WoRMS",NA,1198
"368360",0,"Malacostraca","Decapoda","Diogenidae","Pseudopaguristes",NA,"shidarai",NA,"Pseudopaguristes shidarai","accepted","Species","accepted","Asakura, 2004","WoRMS",NA,1199
"411850",0,"Malacostraca","Decapoda","Diogenidae","Pseudopagurus",NA,"biafrensis",NA,"Pseudopagurus biafrensis","accepted","Species","accepted","(Monod, 1927)","WoRMS",NA,1200
"368361",1200,"Malacostraca","Decapoda","Diogenidae","Pseudopagurus",NA,"granulimanus","biafrensis","Pseudopagurus granulimanus biafrensis","unaccepted","Subspecies","synonym","(Monod, 1927)","WORMS","411850",1201
"246442",0,"Malacostraca","Decapoda","Diogenidae","Pseudopagurus",NA,"granulimanus",NA,"Pseudopagurus granulimanus","accepted","Species","accepted","(Miers, 1881)","WoRMS",NA,1202
"411851",745,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"abbreviatus",NA,"Stratiotes abbreviatus","unaccepted","Species","synonym","(Dechancé, 1963)","WORMS","520646",1203
"368362",746,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"breviantennatus",NA,"Stratiotes breviantennatus","unaccepted","Species","synonym","Rahayu, 2005","WORMS","520647",1204
"368363",747,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"cyanops",NA,"Stratiotes cyanops","unaccepted","Species","synonym","(Forest, 1978)","WORMS","520648",1205
"368364",748,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"difficilis",NA,"Stratiotes difficilis","unaccepted","Species","synonym","(Forest, 1952)","WORMS","520649",1206
"368365",749,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"engyops",NA,"Stratiotes engyops","unaccepted","Species","synonym","(Barnard, 1946)","WORMS","520650",1207
"368366",751,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"hewatti",NA,"Stratiotes hewatti","unaccepted","Species","synonym","(Wass, 1963)","WORMS","520651",1208
"368367",753,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"hispidus",NA,"Stratiotes hispidus","unaccepted","Species","synonym","(A. Milne-Edwards & Bouvier, 1892)","WORMS","520652",1209
"368368",754,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"hummi",NA,"Stratiotes hummi","unaccepted","Species","synonym","(Wass, 1955)","WORMS","520653",1210
"368369",755,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"iris",NA,"Stratiotes iris","unaccepted","Species","synonym","(Forest & de Saint Laurent, 1968)","WORMS","520654",1211
"411852",756,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"japonicus",NA,"Stratiotes japonicus","unaccepted","Species","synonym","(Miyake, 1961)","WORMS","520655",1212
"368370",759,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"mclaughlinae",NA,"Stratiotes mclaughlinae","unaccepted","Species","synonym","Ayón Parente & Hendrickx, 2006","WORMS","520656",1213
"368371",760,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"micheleae",NA,"Stratiotes micheleae","unaccepted","Species","synonym","Rahayu, 2005","WORMS","520657",1214
"368372",761,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"ngochoae",NA,"Stratiotes ngochoae","unaccepted","Species","synonym","Rahayu, 2005","WORMS","520658",1215
"458679",752,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"nigroapiculus",NA,"Stratiotes nigroapiculus","unaccepted","Species","synonym","Komai, 2009","WORMS","1445800",1216
"458680",763,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"orbis",NA,"Stratiotes orbis","unaccepted","Species","synonym","Komai, 2009","WORMS","520660",1217
"368373",765,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"perspicax",NA,"Stratiotes perspicax","unaccepted","Species","synonym","(Nobili, 1906)","WORMS","520661",1218
"368374",766,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"pilosus",NA,"Stratiotes pilosus","unaccepted","Species","synonym","(H. Milne Edwards, 1836)","WORMS","520662",1219
"368375",768,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"rubrodiscus",NA,"Stratiotes rubrodiscus","unaccepted","Species","synonym","(Forest, 1952)","WORMS","520663",1220
"368376",769,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"setosus",NA,"Stratiotes setosus","unaccepted","Species","synonym","(H. Milne Edwards, 1848)","WORMS","520664",1221
"411853",770,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"taenia",NA,"Stratiotes taenia","unaccepted","Species","synonym","(Komai, 1999)","WORMS","520665",1222
"368377",771,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"tuberculatus",NA,"Stratiotes tuberculatus","unaccepted","Species","synonym","(Whitelegge, 1900)","WORMS","520666",1223
"368378",773,"Malacostraca","Decapoda","Diogenidae","Stratiotes",NA,"virilis",NA,"Stratiotes virilis","unaccepted","Species","synonym","(Forest, 1952)","WORMS","520667",1224
"367533",0,"Malacostraca","Decapoda","Diogenidae","Strigopagurus",NA,"bilineatus",NA,"Strigopagurus bilineatus","accepted","Species","accepted","Forest, 1995","WoRMS",NA,1225
"367534",0,"Malacostraca","Decapoda","Diogenidae","Strigopagurus",NA,"boreonotus",NA,"Strigopagurus boreonotus","accepted","Species","accepted","Forest, 1995","WoRMS",NA,1226
"411854",0,"Malacostraca","Decapoda","Diogenidae","Strigopagurus",NA,"elongatus",NA,"Strigopagurus elongatus","accepted","Species","accepted","Forest, 1995","WoRMS",NA,1227
