;AphiaID;accid;class;order;family;genus;subgenus;species;subspecies;ScientificName;taxonomicStatus;taxonRank;type;authorship;source;valid_AphiaID
75;590215;0;Malacostraca;Decapoda;Calcinidae;Trizopagurus;NA;hawaiiensis;NA;Trizopagurus hawaiiensis;unaccepted;Species;synonym;McLaughlin & Bailey-Brock, 1975;WORMS;367479
76;590216;0;Malacostraca;Decapoda;Calcinidae;Trizopagurus;NA;krempfi;NA;Trizopagurus krempfi;unaccepted;Species;synonym;Forest, 1952;WORMS;367480
77;208727;0;Malacostraca;Decapoda;Calcinidae;Trizopagurus;NA;shebae;NA;Trizopagurus shebae;unaccepted;Species;synonym;Lewinsohn, 1969;WORMS;246258
78;208667;0;Malacostraca;Decapoda;Calcinidae;Aniculus;NA;strigatus;NA;Aniculus strigatus;unaccepted;Species;synonym;(Herbst, 1804 [in Herbst, 1799-1804]);WORMS;246257
79;412007;0;Malacostraca;Decapoda;Cancridae;Cancer;NA;strigatus;NA;Cancer strigatus;unaccepted;Species;synonym;Herbst, 1804 [in Herbst, 1799-1804];WORMS;246257
80;412291;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;annulipes;NA;Pagurus annulipes;unaccepted;Species;synonym;H. Milne Edwards, 1848;WORMS;246257
81;412442;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;strigatus;NA;Pagurus strigatus;unaccepted;Species;synonym;(Herbst, 1804 [in Herbst, 1799-1804]);WORMS;246257
82;208726;0;Malacostraca;Decapoda;Calcinidae;Trizopagurus;NA;strigatus;NA;Trizopagurus strigatus;unaccepted;Species;synonym;(Herbst, 1804 [in Herbst, 1799-1804]);WORMS;246257
83;411978;0;Malacostraca;Decapoda;Calcinidae;Aniculus;NA;tenebrarum;NA;Aniculus tenebrarum;unaccepted;Species;synonym;Alcock, 1905;WORMS;367487
84;412540;0;Malacostraca;Decapoda;Calcinidae;Trizopagurus;NA;tenebrarum;NA;Trizopagurus tenebrarum;unaccepted;Species;synonym;(Alcock, 1905);WORMS;367487
85;411975;0;Malacostraca;Decapoda;Calcinidae;Aniculus;NA;chiltoni;NA;Aniculus chiltoni;unaccepted;Species;synonym;EF Thompson, 1930;WORMS;107197
86;412019;0;Malacostraca;Decapoda;Cancridae;Cancer;NA;arrosor;NA;Cancer arrosor;unaccepted;Species;synonym;Herbst, 1796 [in Herbst, 1791-1796];WORMS;107197
87;412201;0;Malacostraca;Decapoda;Paguridae;Eupagurus;NA;striatus;NA;Eupagurus striatus;unaccepted;Species;synonym;(Latreille, 1803);WORMS;107197
88;208732;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;arrosor;NA;Pagurus arrosor;unaccepted;Species;synonym;(Herbst, 1796 [in Herbst, 1791-1796]);WORMS;107197
89;412372;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;incisus;NA;Pagurus incisus;unaccepted;Species;synonym;Olivier, 1812;WORMS;107197
90;412441;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;striatus;NA;Pagurus striatus;unaccepted;Species;synonym;Latreille, 1803;WORMS;107197
91;412444;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;strigosus;NA;Pagurus strigosus;unaccepted;Species;synonym;Bosc, 1801;WORMS;107197
92;412473;0;Malacostraca;Decapoda;Diogenidae;Petrochirus;NA;arrosor;NA;Petrochirus arrosor;unaccepted;Species;synonym;(Herbst, 1796 [in Herbst, 1791-1796]);WORMS;107197
93;412295;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;aspersus;NA;Pagurus aspersus;unaccepted;Species;synonym;Berthold, 1846;WORMS;367577
94;590232;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;watasei;NA;Pagurus watasei;unaccepted;Species;synonym;Terao, 1913;WORMS;367577
95;412308;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;calidus;NA;Pagurus calidus;unaccepted;Species;synonym;Risso, 1827 in [Risso, 1826-1827];WORMS;107198
96;1446317;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;setubalensis;NA;Pagurus setubalensis;unaccepted;Species;synonym;de Brito Capello, 1875;WORMS;107198
97;412320;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;crassimanus;NA;Pagurus crassimanus;unaccepted;Species;synonym;H. Milne Edwards, 1836;WORMS;208703
98;412409;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;pavimentatus;NA;Pagurus pavimentatus;unaccepted;Species;synonym;Hilgendorf, 1879;WORMS;208703
99;412429;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;sculptipes;NA;Pagurus sculptipes;unaccepted;Species;synonym;Stimpson, 1858;WORMS;208703
100;412080;0;Malacostraca;Decapoda;Calcinidae;Dardanus;NA;dermatus;NA;Dardanus dermatus;unaccepted;Species;synonym;(Henderson, 1888);WORMS;246280
101;412327;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;dearmatus;NA;Pagurus dearmatus;unaccepted;Species;synonym;Henderson, 1888;WORMS;246280
102;412332;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;dermatus;NA;Pagurus dermatus;unaccepted;Species;synonym;Henderson, 1888;WORMS;246280
103;412300;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;bifermis;NA;Pagurus bifermis;unaccepted;Species;synonym;H. Milne Edwards, 1836;WORMS;208730
104;412301;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;biformis;NA;Pagurus biformis;unaccepted;Species;synonym;H. Milne Edwards, 1836;WORMS;208730
105;1368495;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;carinatus;NA;Pagurus carinatus;unaccepted;Species;synonym;Randall, 1840;WORMS;208730
106;412312;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;cavipes;NA;Pagurus cavipes;unaccepted;Species;synonym;White, 1847;WORMS;208730
107;411876;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;cultratus;NA;Pagurus cultratus;unaccepted;Species;synonym;White, 1847;WORMS;208730
108;412324;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;cultrerus;NA;Pagurus cultrerus;unaccepted;Species;synonym;White, 1847;WORMS;208730
109;590229;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;deformis;NA;Pagurus deformis;unaccepted;Species;synonym;H. Milne Edwards, 1836;WORMS;208730
110;412330;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;gemmatus;NA;Pagurus gemmatus;unaccepted;Species;synonym;H. Milne Edwards, 1848;WORMS;208698
111;412079;0;Malacostraca;Decapoda;Calcinidae;Dardanus;NA;cataphractus;NA;Dardanus cataphractus;unaccepted;Species;synonym;(Boone, 1938);WORMS;208734
112;412083;0;Malacostraca;Decapoda;Calcinidae;Dardanus;NA;quthatus;NA;Dardanus quthatus;unaccepted;Species;synonym;(Olivier, 1812);WORMS;208734
113;1383629;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;cataphractus;NA;Pagurus cataphractus;unaccepted;Species;synonym;Boone, 1938;WORMS;208734
114;412359;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;guttatus;NA;Pagurus guttatus;unaccepted;Species;synonym;Olivier, 1812;WORMS;208734
115;412364;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;hessii;NA;Pagurus hessii;unaccepted;Species;synonym;Miers, 1884;WORMS;367582
116;412430;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;semilimanus;NA;Pagurus semilimanus;unaccepted;Species;synonym;Henderson, 1888;WORMS;367582
117;412432;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;similimanus;NA;Pagurus similimanus;unaccepted;Species;synonym;Henderson, 1888;WORMS;367582
